period	v1ipm	v1abs
2003	0	0
2004		
2005	0.04733634390759264	11
2006	0.01278929011885633	6
2007	0.009449412335613435	6
2008	0.004817400999667553	3
2009	0.0016856107031546455	1
2010	0.01698647297512452	7
2011	0.013861832517070084	5
2012	0.030987547949959546	9
2013	0.0	0
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
