period	v1ipm	v1abs
2003	0	0
2004		
2005	0.004303307250844642	1
2006	0.0809988800647217	38
2007	0.0787451166865534	50
2008	0.016058015735275315	10
2009	0.0016856108935206576	1
2010	0.0	0
2011		
2012		
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
