period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006		
2007		
2008	0.28422687851437306	177
2009	0.9540557657326922	566
2010	1.3514644936321067	557
2011	2.079274145467744	750
2012	0.5922051486226102	172
2013	2.358522579099312	490
2014	3.0465197208440773	422
2015	2.4779277459696956	220
2016	0.0	0
2017		
2018	0.10615106499594326	6
2019	0.0	0
2020		
2021		
