period	v1ipm	v1abs
2003	1.7532420001393827	12
2004	0.19697736165100618	19
2005	0.0559429518907913	13
2006	0.040499418709711715	19
2007	0.056696474013680616	36
2008	0.542760512629211	338
2009	0.17867473453439242	106
2010	0.036399584946695394	15
2011	0.005544733006828033	2
2012	0.0	0
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
