period	v1ipm	v1abs
2003	0	0
2004		
2005	0.07745953051520356	18
2006	0.02344704422926154	11
2007	0.02362353500596602	15
2008	0.025692825176440497	16
2009	0.08596615556955355	51
2010	0.00970531054672967	4
2011	0.00554473105458065	2
2012	0.0	0
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
