period	v1ipm	v1abs
2003	0	0
2004	0.19697736165100618	19
2005	0.1721322900337857	40
2006	0.07460423163855945	35
2007	0.053546679346856314	34
2008	0.008029007867637657	5
2009	0.0	0
2010		
2011		
2012		
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
