period	v1ipm	v1abs
2003	0	0
2004	0.23844627989332326	23
2005	0.13770583202702855	32
2006	0.049025637933910494	23
2007	0.06299609334924272	40
2008	0.0931364912645968	58
2009	0.07079565752786762	42
2010	0.0072789829100472535	3
2011	0.013861827636451624	5
2012	0.0	0
2013		
2014		
2015	0.011263307936225889	1
2016	0.0	0
2017		
2018		
2019		
2020		
2021		
