period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006		
2007		
2008	1.5014244712482416	935
2009	2.069930177243368	1228
2010	0.5798923051670979	239
2011	0.8039860029141942	290
2012	0.0034430531896663384	1
2013	0.0	0
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
