period	v1ipm	v1abs
2003	0	0
2004	0.05183614780289636	5
2005	0.030123150755912497	7
2006	0.021315494753874127	10
2007	0.026773339673428157	17
2008	0.009634809441165187	6
2009	0.01348488714816526	8
2010	0.026689604003506597	11
2011	0.00554473105458065	2
2012	0.0034430531896663384	1
2013	0.0	0
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
