period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006	0.6415963920916112	301
2007	1.7701902231137205	1124
2008	4.4416471523771515	2766
2009	2.004191352396062	1189
2010	0.026689604003506597	11
2011	0.0	0
2012		
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
