period	v1ipm	v1abs
2003	0	0
2004		
2005	0.09467268781518529	22
2006	0.06607799894742437	31
2007	0.11024314391549009	70
2008	0.12685822632457888	79
2009	0.1635042382060006	97
2010	0.04610614093248083	19
2011	0.013861832517070084	5
2012	0.006886121766657677	2
2013	0.0	0
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
