period	v1ipm	v1abs
2003	0	0
2004		
2005	0.0817627758403873	19
2006	0.019183935178284494	9
2007	0.009449412335613435	6
2008	0.0064232013328900705	4
2009	0.0016856107031546455	1
2010	0.0024266389964463595	1
2011	0.0	0
2012		
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
