period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006		
2007	0.02362353083903359	15
2008	0.02087540433189273	13
2009	0.02696977125047433	16
2010	0.0	0
2011		
2012		
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
