period	v1ipm	v1abs
2003	0	0
2004	0.04146891824231709	4
2005	0.0688528638655893	16
2006	0.029841676943998103	14
2007	0.042522355510260464	27
2008	0.012846402665780141	8
2009	0.05562515320410331	33
2010	0.09463892086140802	39
2011	0.04435786405462427	16
2012	0.0	0
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
