period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2004	9	0	9	0.0000000000	1.0000000000	0.0	20.125718655870337
2005	50	0	50	0.0000000000	1.0000000000	0.0	15.14854970814804
2006	68	0	68	0.0000000000	1.0000000000	0.0	16.29870346210827
2007	106	1	105	0.0094339623	0.9905660377	0.18071150456423046	18.974707979244197
2008	156	0	156	0.0000000000	1.0000000000	0.0	20.27667259802666
2009	184	0	184	0.0000000000	1.0000000000	0.0	20.76518581173538
2010	305	0	305	0.0000000000	1.0000000000	0.0	30.891293840822936
2011	240	0	240	0.0000000000	1.0000000000	0.0	25.731569977433413
2012	271	0	271	0.0000000000	1.0000000000	0.0	28.399013474860325
2013	399	0	399	0.0000000000	1.0000000000	0.0	28.58607676085218
2014	548	0	548	0.0000000000	1.0000000000	0.0	34.0891524646675
2015	678	0	678	0.0000000000	1.0000000000	0.0	35.312297689961156
2016	866	0	866	0.0000000000	1.0000000000	0.0	39.867582540742625
2017	853	0	853	0.0000000000	1.0000000000	0.0	40.29434237672848
2018	718	1	717	0.0013927577	0.9986072423	0.0531995089046934	38.14404788466516
2019	633	1	632	0.0015797788	0.9984202212	0.05479012532912428	34.627359208006546
2020	824	0	824	0.0000000000	1.0000000000	0.0	51.502855189534564
2021	568	0	568	0.0000000000	1.0000000000	0.0	37.96862000510437
2022	489	0	489	0.0000000000	1.0000000000	0.0	34.937507943996245
2023	275	0	275	0.0000000000	1.0000000000	0.0	36.65932502584149
