period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	176	60	116	0.3409090909	0.6590909091	9.82331137277502	18.99173532069837
2001	196	65	131	0.3316326531	0.6683673469	11.185936421202477	22.543964171961917
2002	445	126	319	0.2831460674	0.7168539326	10.996370674040866	27.840017817611404
2003	408	104	304	0.2549019608	0.7450980392	8.288558513676561	24.228094116900714
2004	1688	366	1322	0.2168246445	0.7831753555	7.726532920381815	27.90840579438459
2005	2958	607	2351	0.2052062204	0.7947937796	7.55184706919969	29.24941097148018
2006	4518	880	3638	0.1947764498	0.8052235502	7.332657934432089	30.313874506209025
2007	6193	1181	5012	0.1906991765	0.8093008235	6.942626038481795	29.463540816994712
2008	8812	1649	7163	0.1871311847	0.8128688153	6.896537792903729	29.957489515202795
2009	10315	1884	8431	0.1826466311	0.8173533689	6.358231897204265	28.453425225758572
2010	13325	2385	10940	0.1789868668	0.8210131332	6.683549883478823	30.65745732715234
2011	13778	2529	11249	0.1835534911	0.8164465089	6.8320533620485975	30.38899496626519
2012	13323	2655	10668	0.1992794416	0.8007205584	7.4315397114904975	29.860514366169728
2013	11741	2352	9389	0.2003236522	0.7996763478	7.292616022567596	29.111552651312568
2014	10536	1942	8594	0.1843204252	0.8156795748	6.997082724530989	30.964433025035692
2015	10106	2013	8093	0.1991886008	0.8008113992	8.368806875043445	33.645680099218374
2016	9469	1839	7630	0.1942126941	0.8057873059	8.26673007819531	34.298613646889734
2017	8254	1653	6601	0.2002665374	0.7997334626	8.816589841615858	35.20768877465595
2018	9024	1737	7287	0.1924867021	0.8075132979	9.134867995714407	38.32227005456009
2019	8761	1639	7122	0.1870791006	0.8129208994	8.74809993030876	38.0134031138859
2020	9914	1848	8066	0.1864030664	0.8135969336	8.337831912484962	36.39229015481802
2021	10457	1833	8624	0.1752892799	0.8247107201	8.521907700031305	40.09434370162027
2022	10162	1770	8392	0.1741783114	0.8258216886	8.386469276155593	39.762288229094764
2023	8773	1480	7292	0.1686994187	0.8311865952	7.747169652703284	38.170514261832665
2024	8234	1422	6812	0.1726985669	0.8273014331	8.167088194478609	39.12391334795238
