period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	5	0	5	0.0000000000	1.0000000000	0.0	0.7305175000580761
2004	61	2	59	0.0327868852	0.9672131148	0.020734190855925334	0.6116586302497974
2005	164	3	161	0.0182926829	0.9817073171	0.012909768977102202	0.6928242684378181
2006	436	8	428	0.0183486239	0.9816513761	0.017052357419670955	0.912301121952396
2007	599	11	588	0.0183639399	0.9816360601	0.017324020836381016	0.9260476592538216
2008	503	10	493	0.0198807157	0.9801192843	0.0160576976972115	0.7916444964725269
2009	596	15	581	0.0251677852	0.9748322148	0.02528193857482338	0.9792537541314922
2010	342	11	331	0.0321637427	0.9678362573	0.026692901809476383	0.8032136817215167
2011	281	11	270	0.0391459075	0.9608540925	0.030495896348817542	0.7485356376527942
2012	269	5	264	0.0185873606	0.9814126394	0.017215210054002186	0.9089630908513153
2013	204	3	201	0.0147058824	0.9852941176	0.01443946147720379	0.967443918972654
2014	149	6	143	0.0402684564	0.9597315436	0.0433078229324147	1.032169779889217
2015	108	1	107	0.0092592593	0.9907407407	0.011259938598879225	1.204813430080077
2016	67	1	66	0.0149253731	0.9850746269	0.01563491864581154	1.0319046306235615
2017	90	5	85	0.0555555556	0.9444444444	0.08123148622735586	1.3809352658650496
2018	76	3	73	0.0394736842	0.9605263158	0.0530574102755862	1.2910636500392643
2019	43	0	43	0.0000000000	1.0000000000	0.0	0.9393978088655341
2020	43	0	43	0.0000000000	1.0000000000	0.0	1.0310469084861706
2021	54	1	53	0.0185185185	0.9814814815	0.024562844615174773	1.3018307646042628
2022	43	2	41	0.0465116279	0.9534883721	0.0605989264597183	1.242277992424225
2023	26	0	26	0.0000000000	1.0000000000	0.0	1.0596517503429501
