verb2	abs	ipm
_total_	891	1.098278466131031
ta	54	0.06656233128066855
göra	38	0.04684015904935935
hålla	37	0.04560752328490253
se	32	0.039444344462618394
skapa	22	0.027117986818050152
hantera	19	0.023420079524679675
ge	18	0.022187443760222848
vara	15	0.018489536466852374
sätta	14	0.017256900702395547
leva	12	0.0147916291734819
utnyttja	11	0.013558993409025076
samla	11	0.013558993409025076
skilja	10	0.01232635764456825
få	9	0.011093721880111424
agera	9	0.011093721880111424
leverera	8	0.009861086115654599
lösa	8	0.009861086115654599
lära	8	0.009861086115654599
genomföra	8	0.009861086115654599
fylla	7	0.008628450351197773
engagera	7	0.008628450351197773
lyfta	7	0.008628450351197773
skydda	7	0.008628450351197773
möta	7	0.008628450351197773
försvara	7	0.008628450351197773
stå	7	0.008628450351197773
dra	7	0.008628450351197773
gå	6	0.00739581458674095
värna	6	0.00739581458674095
uttrycka	6	0.00739581458674095
klara	6	0.00739581458674095
föra	6	0.00739581458674095
visa	5	0.006163178822284125
balansera	5	0.006163178822284125
producera	5	0.006163178822284125
kompensera	5	0.006163178822284125
nå	5	0.006163178822284125
tänka	4	0.004930543057827299
tala	4	0.004930543057827299
bära	4	0.004930543057827299
fatta	4	0.004930543057827299
formulera	4	0.004930543057827299
teckna	4	0.004930543057827299
inkludera	4	0.004930543057827299
hävda	4	0.004930543057827299
förklara	4	0.004930543057827299
överraska	4	0.004930543057827299
uppmuntra	4	0.004930543057827299
ställa	4	0.004930543057827299
använda	4	0.004930543057827299
tända	4	0.004930543057827299
stoppa	4	0.004930543057827299
uppfatta	4	0.004930543057827299
svara	4	0.004930543057827299
driva	4	0.004930543057827299
lyssna	4	0.004930543057827299
bryta	4	0.004930543057827299
roa	3	0.003697907293370475
höja	3	0.003697907293370475
blicka	3	0.003697907293370475
behålla	3	0.003697907293370475
övertyga	3	0.003697907293370475
läsa	3	0.003697907293370475
fullfölja	3	0.003697907293370475
tillgodose	3	0.003697907293370475
övervinna	3	0.003697907293370475
samarbeta	3	0.003697907293370475
växa	3	0.003697907293370475
uppskatta	3	0.003697907293370475
spela	3	0.003697907293370475
utföra	3	0.003697907293370475
väcka	3	0.003697907293370475
fånga	3	0.003697907293370475
hindra	3	0.003697907293370475
bedöma	3	0.003697907293370475
uppfylla	3	0.003697907293370475
berätta	3	0.003697907293370475
erbjuda	3	0.003697907293370475
förmedla	3	0.003697907293370475
diskutera	3	0.003697907293370475
prioritera	3	0.003697907293370475
arbeta	3	0.003697907293370475
välja	3	0.003697907293370475
leda	3	0.003697907293370475
garantera	3	0.003697907293370475
åstadkomma	2	0.0024652715289136496
släppa	2	0.0024652715289136496
förändra	2	0.0024652715289136496
tränga	2	0.0024652715289136496
förvandla	2	0.0024652715289136496
dämpa	2	0.0024652715289136496
bli	2	0.0024652715289136496
bevaka	2	0.0024652715289136496
konkretisera	2	0.0024652715289136496
genomdriva	2	0.0024652715289136496
återskapa	2	0.0024652715289136496
lämna	2	0.0024652715289136496
komma	2	0.0024652715289136496
förena	2	0.0024652715289136496
dela	2	0.0024652715289136496
betrakta	2	0.0024652715289136496
stimulera	2	0.0024652715289136496
trycka	2	0.0024652715289136496
levandegöra	2	0.0024652715289136496
acceptera	2	0.0024652715289136496
omvandla	2	0.0024652715289136496
förstå	2	0.0024652715289136496
imitera	2	0.0024652715289136496
kunskapsförädla	2	0.0024652715289136496
beröra	2	0.0024652715289136496
skildra	2	0.0024652715289136496
bekämpa	2	0.0024652715289136496
skaka	2	0.0024652715289136496
nyttja	2	0.0024652715289136496
omsluta	2	0.0024652715289136496
definiera	2	0.0024652715289136496
lagra	2	0.0024652715289136496
prestera	2	0.0024652715289136496
mäta	2	0.0024652715289136496
läka	2	0.0024652715289136496
känna	2	0.0024652715289136496
betala	2	0.0024652715289136496
svälja	2	0.0024652715289136496
entusiasmera	2	0.0024652715289136496
resa	2	0.0024652715289136496
upprätthålla	2	0.0024652715289136496
lägga	2	0.0024652715289136496
tillfredsställa	2	0.0024652715289136496
uträtta	2	0.0024652715289136496
uppbåda	2	0.0024652715289136496
ändra	2	0.0024652715289136496
slå	2	0.0024652715289136496
skada	2	0.0024652715289136496
ha	2	0.0024652715289136496
slänga	2	0.0024652715289136496
rätta	2	0.0024652715289136496
tillföra	2	0.0024652715289136496
kontrollera	1	0.0012326357644568248
avhjälpa	1	0.0012326357644568248
sörja	1	0.0012326357644568248
pressa	1	0.0012326357644568248
omfördela	1	0.0012326357644568248
närma	1	0.0012326357644568248
främja	1	0.0012326357644568248
trassla	1	0.0012326357644568248
förmörka	1	0.0012326357644568248
bistå	1	0.0012326357644568248
underskrida	1	0.0012326357644568248
sträcka	1	0.0012326357644568248
rubba	1	0.0012326357644568248
investera	1	0.0012326357644568248
bredda	1	0.0012326357644568248
utforma	1	0.0012326357644568248
tunnla	1	0.0012326357644568248
tacka	1	0.0012326357644568248
sysselsätta	1	0.0012326357644568248
ringa	1	0.0012326357644568248
organisera	1	0.0012326357644568248
individualisera	1	0.0012326357644568248
tumla	1	0.0012326357644568248
sprida	1	0.0012326357644568248
omformulera	1	0.0012326357644568248
kränga	1	0.0012326357644568248
kortsluta	1	0.0012326357644568248
förlösa	1	0.0012326357644568248
smaksätta	1	0.0012326357644568248
modernisera	1	0.0012326357644568248
kasta	1	0.0012326357644568248
bortse	1	0.0012326357644568248
bilda	1	0.0012326357644568248
omdefiniera	1	0.0012326357644568248
avsätta	1	0.0012326357644568248
vidga	1	0.0012326357644568248
karva	1	0.0012326357644568248
gjuta	1	0.0012326357644568248
erkänna	1	0.0012326357644568248
återförena	1	0.0012326357644568248
skruva	1	0.0012326357644568248
samverka	1	0.0012326357644568248
omsätta	1	0.0012326357644568248
dominera	1	0.0012326357644568248
älska	1	0.0012326357644568248
återge	1	0.0012326357644568248
vidta	1	0.0012326357644568248
filea	1	0.0012326357644568248
mätta	1	0.0012326357644568248
motsvara	1	0.0012326357644568248
bejaka	1	0.0012326357644568248
samexistera	1	0.0012326357644568248
konfrontera	1	0.0012326357644568248
bevara	1	0.0012326357644568248
befästa	1	0.0012326357644568248
upprätta	1	0.0012326357644568248
tillhandahålla	1	0.0012326357644568248
stiga	1	0.0012326357644568248
registrera	1	0.0012326357644568248
reformera	1	0.0012326357644568248
förtjäna	1	0.0012326357644568248
förlika	1	0.0012326357644568248
bringa	1	0.0012326357644568248
bemästra	1	0.0012326357644568248
tillgripa	1	0.0012326357644568248
kryssa	1	0.0012326357644568248
besvara	1	0.0012326357644568248
