period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2001	4	0	4	0.0000000000	1.0000000000	0.0	6.5130562353558
2002	82	2	80	0.0243902439	0.9756097561	0.11476989239117504	4.590795695647002
2003	47	1	46	0.0212765957	0.9787234043	0.08185122590218058	3.7651563915003066
2004	83	2	81	0.0240963855	0.9759036145	0.144861162526764	5.866877082333942
2005	175	10	165	0.0571428571	0.9428571429	0.3389399882347151	5.5925098058728
2006	118	4	114	0.0338983051	0.9661016949	0.17727516722366524	5.05234226587446
2007	139	1	138	0.0071942446	0.9928057554	0.040600162977174226	5.602822490850042
2008	114	3	111	0.0263157895	0.9736842105	0.10884628596879943	4.027312580845579
2009	134	4	130	0.0298507463	0.9701492537	0.15450709359448742	5.021480541820841
2010	106	1	105	0.0094339623	0.9905660377	0.042010492792742875	4.411101743238002
2011	120	0	120	0.0000000000	1.0000000000	0.0	4.568191159613627
2012	110	2	108	0.0181818182	0.9818181818	0.07957968873280129	4.297303191571269
2013	124	1	123	0.0080645161	0.9919354839	0.04415276538924769	5.430790142877465
