verb2	abs	ipm
_total_	772	0.9515948101606688
gälla	56	0.06902760280958219
bli	50	0.061631788222841245
ta	30	0.03697907293370475
se	29	0.03574643716924792
dra	16	0.019722172231309197
komma	16	0.019722172231309197
gå	13	0.016024264937938723
få	13	0.016024264937938723
jobba	12	0.0147916291734819
ge	11	0.013558993409025076
spela	10	0.01232635764456825
prata	9	0.011093721880111424
göra	9	0.011093721880111424
växa	9	0.011093721880111424
närma	8	0.009861086115654599
känna	8	0.009861086115654599
köra	7	0.008628450351197773
brinna	7	0.008628450351197773
använda	7	0.008628450351197773
arbeta	6	0.00739581458674095
lägga	6	0.00739581458674095
hitta	6	0.00739581458674095
röka	5	0.006163178822284125
återhämta	5	0.006163178822284125
studera	5	0.006163178822284125
sälja	5	0.006163178822284125
röra	5	0.006163178822284125
förstå	5	0.006163178822284125
falla	5	0.006163178822284125
rulla	5	0.006163178822284125
tänka	5	0.006163178822284125
förhandla	5	0.006163178822284125
tala	4	0.004930543057827299
ställa	4	0.004930543057827299
släppa	4	0.004930543057827299
slå	4	0.004930543057827299
agera	4	0.004930543057827299
svika	4	0.004930543057827299
minska	4	0.004930543057827299
läsa	4	0.004930543057827299
berätta	4	0.004930543057827299
betala	4	0.004930543057827299
fundera	4	0.004930543057827299
vaccinera	4	0.004930543057827299
ifrågasätta	4	0.004930543057827299
vända	3	0.003697907293370475
smälta	3	0.003697907293370475
skära	3	0.003697907293370475
handla	3	0.003697907293370475
glida	3	0.003697907293370475
sätta	3	0.003697907293370475
skriva	3	0.003697907293370475
lämna	3	0.003697907293370475
nå	3	0.003697907293370475
rasa	3	0.003697907293370475
säga	3	0.003697907293370475
visa	3	0.003697907293370475
sända	3	0.003697907293370475
tappa	3	0.003697907293370475
genomföra	3	0.003697907293370475
stiga	3	0.003697907293370475
verka	3	0.003697907293370475
ljusna	3	0.003697907293370475
reformera	3	0.003697907293370475
vittra	2	0.0024652715289136496
lätta	2	0.0024652715289136496
lysa	2	0.0024652715289136496
bygga	2	0.0024652715289136496
hjälpa	2	0.0024652715289136496
varva	2	0.0024652715289136496
infinna	2	0.0024652715289136496
bråka	2	0.0024652715289136496
mjukna	2	0.0024652715289136496
gilla	2	0.0024652715289136496
träna	2	0.0024652715289136496
äta	2	0.0024652715289136496
skaka	2	0.0024652715289136496
blinka	2	0.0024652715289136496
likna	2	0.0024652715289136496
skjuta	2	0.0024652715289136496
segla	2	0.0024652715289136496
jaga	2	0.0024652715289136496
diskutera	2	0.0024652715289136496
bearbeta	2	0.0024652715289136496
snurra	2	0.0024652715289136496
vakna	2	0.0024652715289136496
bete	2	0.0024652715289136496
skratta	2	0.0024652715289136496
lära	2	0.0024652715289136496
etablera	2	0.0024652715289136496
plocka	2	0.0024652715289136496
skälla	2	0.0024652715289136496
sjunka	2	0.0024652715289136496
läcka	2	0.0024652715289136496
vobbla	2	0.0024652715289136496
gro	2	0.0024652715289136496
skylla	2	0.0024652715289136496
satsa	2	0.0024652715289136496
välja	2	0.0024652715289136496
stjäla	2	0.0024652715289136496
slappna	2	0.0024652715289136496
operera	2	0.0024652715289136496
försvinna	2	0.0024652715289136496
dyka	2	0.0024652715289136496
blåsa	2	0.0024652715289136496
avveckla	2	0.0024652715289136496
spara	2	0.0024652715289136496
tjäna	2	0.0024652715289136496
framstå	2	0.0024652715289136496
tävla	2	0.0024652715289136496
krypa	2	0.0024652715289136496
överge	2	0.0024652715289136496
separera	1	0.0012326357644568248
avtjäna	1	0.0012326357644568248
spekulera	1	0.0012326357644568248
sakta	1	0.0012326357644568248
reda	1	0.0012326357644568248
gulna	1	0.0012326357644568248
fästa	1	0.0012326357644568248
fira	1	0.0012326357644568248
ana	1	0.0012326357644568248
tro	1	0.0012326357644568248
stelna	1	0.0012326357644568248
skörda	1	0.0012326357644568248
härskna	1	0.0012326357644568248
förbränna	1	0.0012326357644568248
få	1	0.0012326357644568248
bromsa	1	0.0012326357644568248
bita	1	0.0012326357644568248
bedöva	1	0.0012326357644568248
avboka	1	0.0012326357644568248
veva	1	0.0012326357644568248
sjunga	1	0.0012326357644568248
duka	1	0.0012326357644568248
drömma	1	0.0012326357644568248
cykla	1	0.0012326357644568248
bereda	1	0.0012326357644568248
anställa	1	0.0012326357644568248
öppna	1	0.0012326357644568248
underhålla	1	0.0012326357644568248
tröttna	1	0.0012326357644568248
svindla	1	0.0012326357644568248
skissa	1	0.0012326357644568248
nysa	1	0.0012326357644568248
laga	1	0.0012326357644568248
fråga	1	0.0012326357644568248
frysa	1	0.0012326357644568248
fantisera	1	0.0012326357644568248
avskaffa	1	0.0012326357644568248
argumentera	1	0.0012326357644568248
väva	1	0.0012326357644568248
titta	1	0.0012326357644568248
rigga	1	0.0012326357644568248
organisera	1	0.0012326357644568248
lyfta	1	0.0012326357644568248
leta	1	0.0012326357644568248
hamstra	1	0.0012326357644568248
förlora	1	0.0012326357644568248
småprata	1	0.0012326357644568248
smida	1	0.0012326357644568248
koppla	1	0.0012326357644568248
friidrotta	1	0.0012326357644568248
kräva	1	0.0012326357644568248
kasta	1	0.0012326357644568248
justera	1	0.0012326357644568248
flyga	1	0.0012326357644568248
dansa	1	0.0012326357644568248
vänja	1	0.0012326357644568248
sitta	1	0.0012326357644568248
mobba	1	0.0012326357644568248
löpa	1	0.0012326357644568248
leverera	1	0.0012326357644568248
infiltrera	1	0.0012326357644568248
forma	1	0.0012326357644568248
döma	1	0.0012326357644568248
käka	1	0.0012326357644568248
döda	1	0.0012326357644568248
slockna	1	0.0012326357644568248
virka	1	0.0012326357644568248
somna	1	0.0012326357644568248
slipa	1	0.0012326357644568248
klucka	1	0.0012326357644568248
dofta	1	0.0012326357644568248
övergå	1	0.0012326357644568248
gråta	1	0.0012326357644568248
omvandla	1	0.0012326357644568248
flagna	1	0.0012326357644568248
sippra	1	0.0012326357644568248
dominera	1	0.0012326357644568248
taga	1	0.0012326357644568248
styra	1	0.0012326357644568248
sålla	1	0.0012326357644568248
safta	1	0.0012326357644568248
oscillera	1	0.0012326357644568248
hasa	1	0.0012326357644568248
luta	1	0.0012326357644568248
texta	1	0.0012326357644568248
kontrollera	1	0.0012326357644568248
klarna	1	0.0012326357644568248
tryta	1	0.0012326357644568248
stoppa	1	0.0012326357644568248
blomma	1	0.0012326357644568248
övertyga	1	0.0012326357644568248
trafikera	1	0.0012326357644568248
skymta	1	0.0012326357644568248
rucka	1	0.0012326357644568248
förklara	1	0.0012326357644568248
svänga	1	0.0012326357644568248
koka	1	0.0012326357644568248
såga	1	0.0012326357644568248
selektera	1	0.0012326357644568248
må	1	0.0012326357644568248
locka	1	0.0012326357644568248
hetta	1	0.0012326357644568248
accelerera	1	0.0012326357644568248
våga	1	0.0012326357644568248
höja	1	0.0012326357644568248
hamna	1	0.0012326357644568248
fräsa	1	0.0012326357644568248
tända	1	0.0012326357644568248
tränga	1	0.0012326357644568248
svaja	1	0.0012326357644568248
protestera	1	0.0012326357644568248
utveckla	1	0.0012326357644568248
undra	1	0.0012326357644568248
tina	1	0.0012326357644568248
testa	1	0.0012326357644568248
