period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	8	0	8	0.0000000000	1.0000000000	0.0	1.1688280000929219
2004	109	3	106	0.0275229358	0.9724770642	0.031100407686950927	1.0988810716055994
2005	308	3	305	0.0097402597	0.9902597403	0.012909766366062614	1.3124929138830324
2006	694	8	686	0.0115273775	0.9884726225	0.017052495942497144	1.4622515270691299
2007	926	24	902	0.0259179266	0.9740820734	0.0377984942365045	1.4205934083886274
2008	913	14	899	0.0153340635	0.9846659365	0.022481095642659606	1.4436074987679277
2009	902	16	886	0.0177383592	0.9822616408	0.026971520458004467	1.4935479453619975
2010	633	13	620	0.0205371248	0.9794628752	0.03154761741679212	1.5045786768008549
2011	791	10	781	0.0126422250	0.9873577750	0.027724344110289546	2.165271275013614
2012	719	10	709	0.0139082058	0.9860917942	0.03443367330066276	2.441347437016989
2013	578	9	569	0.0155709343	0.9844290657	0.04331864151122991	2.7387007799877576
2014	480	6	474	0.0125000000	0.9875000000	0.043306886419281605	3.4212440271232474
2015	321	7	314	0.0218068536	0.9781931464	0.07881876079725536	3.535584412905455
2016	227	6	221	0.0264317181	0.9735682819	0.09380885332935751	3.455292764298002
2017	253	4	249	0.0158102767	0.9841897233	0.0649816048448465	4.045104901591695
2018	275	6	269	0.0218181818	0.9781818182	0.10610046554054933	4.756837538401295
2019	268	3	265	0.0111940299	0.9888059701	0.06554120188669525	5.789472833324748
2020	240	2	238	0.0083333333	0.9916666667	0.04795409488767868	5.706537291633763
2021	223	2	221	0.0089686099	0.9910313901	0.04912754515380226	5.42859373949515
2022	219	3	216	0.0136986301	0.9863013699	0.09089821342288465	6.544671366447694
