period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1830	0	0	0	NaN	NaN	0.0	0.0
1831	2	2	0	1.0000000000	0.0000000000	9.254332184253753	0.0
1832	1	1	0	1.0000000000	0.0000000000	4.513246378119781	0.0
1833	0	0	0	NaN	NaN	0.0	0.0
1834	3	2	1	0.6666666667	0.3333333333	9.002520705797624	4.501260352898812
1835	4	4	0	1.0000000000	0.0000000000	21.41832123198184	0.0
1836	1	1	0	1.0000000000	0.0000000000	4.591747711013767	0.0
1837	1	1	0	1.0000000000	0.0000000000	5.0668058349336	0.0
1838	5	5	0	1.0000000000	0.0000000000	23.22783251803641	0.0
1839	1	1	0	1.0000000000	0.0000000000	2.0034419132068897	0.0
