period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2001	6741	2862	3879	0.4245660881	0.5754339119	164.083517019537	222.38992401075612
2002	8234	3543	4691	0.4302890454	0.5697109546	167.9152490079351	222.32301244601285
2003	7306	3266	4040	0.4470298385	0.5529701615	171.02931052774954	211.5610577256914
2004	7577	3428	4149	0.4524218028	0.5475781972	153.1130910799565	185.31686548738023
2005	8004	3814	4190	0.4765117441	0.5234882559	164.46001060409174	180.67316319641958
2006	7805	3491	4314	0.4472773863	0.5527226137	155.09740436874424	191.661473058368
2007	7230	3325	3905	0.4598893499	0.5401106501	178.4310793990935	209.55589926419853
2008	5847	2747	3100	0.4698135796	0.5301864204	162.28333299364306	183.13736158729287
2009	6081	2817	3264	0.4632461766	0.5367538234	162.04288389854585	187.75575897935877
2010	6303	2707	3596	0.4294780263	0.5705219737	157.05224937460486	208.62943803142923
2011	7043	2842	4201	0.4035212267	0.5964787733	142.55838222219725	210.7275734396378
2012	6220	2400	3820	0.3858520900	0.6141479100	139.5997732667016	222.19630578283335
2013	6355	2433	3922	0.3828481511	0.6171518489	144.21012357438394	232.4669562921224
