period	username	age	agebin	total	v1abs	v2abs	v1rel	v2rel
2009	JAG är BÄST	36		15.0	0.0	15.0	0.0	1.0
2009	Jennie med ie	33		14.0	0.0	14.0	0.0	1.0
2009	Pallas	35		12.0	0.0	12.0	0.0	1.0
2009	Beckah82	26		14.0	0.0	14.0	0.0	1.0
2009	Dorian Ertymexx	36		178.0	0.0	178.0	0.0	1.0
2009	idiblon	27		13.0	0.0	13.0	0.0	1.0
2009	Lajkie	22		12.0	0.0	12.0	0.0	1.0
2009	SuzR	27		15.0	0.0	15.0	0.0	1.0
2009	modestyclara	30		23.0	0.0	23.0	0.0	1.0
2009	guldplutt	38		12.0	0.0	12.0	0.0	1.0
2009	fruganL	19		38.0	0.0	38.0	0.0	1.0
2009	TessaS	35		16.0	0.0	16.0	0.0	1.0
2009	NadiaMi	34		26.0	0.0	26.0	0.0	1.0
