period	username	age	agebin	total	v1abs	v2abs	v1rel	v2rel
2009	Emeli	55		17.0	0.0	17.0	0.0	1.0
2009	modestyclara	30		54.0	0.0	54.0	0.0	1.0
2009	bigmomma	31		14.0	0.0	14.0	0.0	1.0
2009	Jennie med ie	33		31.0	0.0	31.0	0.0	1.0
2009	Kajsala	48		21.0	0.0	21.0	0.0	1.0
2009	EmmaOh	29		12.0	0.0	12.0	0.0	1.0
2009	JAG är BÄST	36		39.0	0.0	39.0	0.0	1.0
2009	hymafr	44		26.0	0.0	26.0	0.0	1.0
2009	yodi	29		22.0	0.0	22.0	0.0	1.0
2009	idiblon	27		57.0	0.0	57.0	0.0	1.0
2009	ModestyB	27		10.0	0.0	10.0	0.0	1.0
2009	Astarte	29		20.0	0.0	20.0	0.0	1.0
2009	NadiaMi	34		211.0	0.0	211.0	0.0	1.0
2009	Fridapida	27		12.0	0.0	12.0	0.0	1.0
2009	Mondino	41		19.0	0.0	19.0	0.0	1.0
2009	CeeJay	36		47.0	0.0	47.0	0.0	1.0
2009	stormfågel	29		16.0	0.0	16.0	0.0	1.0
2009	Liten måne	25		14.0	0.0	14.0	0.0	1.0
2009	Lavish	23		46.0	0.0	46.0	0.0	1.0
2009	Dynamic	29		14.0	0.0	14.0	0.0	1.0
2009	InHeaven	21		15.0	0.0	15.0	0.0	1.0
2009	fru smurf	30		24.0	0.0	24.0	0.0	1.0
2009	Butterscotch	34		32.0	0.0	32.0	0.0	1.0
2009	lokisse	48		84.0	0.0	84.0	0.0	1.0
2009	Stella 78	30		36.0	0.0	36.0	0.0	1.0
2009	SaraSara	33		21.0	0.0	21.0	0.0	1.0
2009	En glad tjej	30		11.0	0.0	11.0	0.0	1.0
2009	MissLillan	48		10.0	0.0	10.0	0.0	1.0
2009	mamita64	44		35.0	0.0	35.0	0.0	1.0
2009	RiNan	25		52.0	0.0	52.0	0.0	1.0
2009	Jungblom	23		21.0	0.0	21.0	0.0	1.0
2009	MymlanMy	41		10.0	0.0	10.0	0.0	1.0
2009	hundpuss	21		48.0	0.0	48.0	0.0	1.0
2009	Anova	30		15.0	0.0	15.0	0.0	1.0
2009	Beckah82	26		27.0	0.0	27.0	0.0	1.0
2009	clembke	28		19.0	1.0	18.0	0.05263157894736842	0.9473684210526315
2009	swiitii	21		17.0	0.0	17.0	0.0	1.0
2009	sjl89	19		10.0	0.0	10.0	0.0	1.0
2009	Fiamedbarn	38		26.0	0.0	26.0	0.0	1.0
2009	TigerLinn	23		21.0	0.0	21.0	0.0	1.0
2009	SuzR	27		15.0	0.0	15.0	0.0	1.0
2009	hotten	34		16.0	0.0	16.0	0.0	1.0
2009	Atamon	37		17.0	0.0	17.0	0.0	1.0
