period	v1ipm	v1abs
2006	0	0
2007	10.592434883006558	1
2008	21.36076625340704	10
2009	32.2672304961545	433
2010	39.33843543557526	904
2011	42.49913602012388	1465
2012	46.830163083298984	3584
2013	40.92004716292471	3582
2014	36.55039186351838	1966
2015	478.8388395896859	26786
2016	1704.4531799979247	50230
2017	1028.9294008316924	36252
