period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1870	14	14	0	1.0000000000	0.0000000000	7.030173504682096	0.0
1871	13	12	1	0.9230769231	0.0769230769	6.366162572693619	0.5305135477244682
1872	21	20	1	0.9523809524	0.0476190476	11.505613013308542	0.5752806506654271
1873	12	12	0	1.0000000000	0.0000000000	6.95487675958382	0.0
1874	10	9	1	0.9000000000	0.1000000000	5.172488110461357	0.5747209011623731
1875	19	17	2	0.8947368421	0.1052631579	9.645406488635158	1.1347537045453127
1876	17	11	6	0.6470588235	0.3529411765	6.197081850493711	3.38022646390566
1877	14	9	5	0.6428571429	0.3571428571	5.038090765123648	2.798939313957583
1878	13	11	2	0.8461538462	0.1538461538	5.9985712493933265	1.0906493180715138
1879	16	15	1	0.9375000000	0.0625000000	8.202054888151311	0.5468036592100874
