period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	5	0	5	0.0000000000	1.0000000000	0.0	1.573593836547661
2001	2	0	2	0.0000000000	1.0000000000	0.0	0.6077612324911587
2002	6	0	6	0.0000000000	1.0000000000	0.0	0.9952118698256239
2003	6	1	5	0.1666666667	0.8333333333	0.14074024867113058	0.7037012433556529
2004	29	3	26	0.1034482759	0.8965517241	0.12878119842581295	1.1161037196903791
2005	45	7	38	0.1555555556	0.8444444444	0.16647800744660884	0.9037377547101623
2006	104	5	99	0.0480769231	0.9519230769	0.0873470801565637	1.7294721870999612
2007	128	8	120	0.0625000000	0.9375000000	0.09065471378221801	1.3598207067332702
2008	205	13	192	0.0634146341	0.9365853659	0.10449850384267123	1.5433625182917599
2009	300	17	283	0.0566666667	0.9433333333	0.11108611673484577	1.8492571197624326
2010	272	13	259	0.0477941176	0.9522058824	0.07522795386510318	1.4987723116201328
2011	398	20	378	0.0502512563	0.9497487437	0.10622048793199029	2.0075672219146163
2012	417	18	399	0.0431654676	0.9568345324	0.09882223387165555	2.1905595174883645
2013	528	28	500	0.0530303030	0.9469696970	0.17213805316939937	3.0738938065964176
2014	394	18	376	0.0456852792	0.9543147208	0.1365961706477747	2.8533422313090715
2015	472	30	442	0.0635593220	0.9364406780	0.261991405581533	3.860006708901253
2016	403	14	389	0.0347394541	0.9652605459	0.12116023945348145	3.366523796243164
2017	366	28	338	0.0765027322	0.9234972678	0.2838271105675371	3.4261986918509844
2018	394	17	377	0.0431472081	0.9568527919	0.182805535041907	4.053981571223466
2019	411	28	383	0.0681265207	0.9318734793	0.2909688989994577	3.980038868456868
2020	401	17	384	0.0423940150	0.9576059850	0.15977482201249302	3.6090312736939603
2021	469	18	451	0.0383795309	0.9616204691	0.16484120599364824	4.13018799461863
2022	368	14	354	0.0380434783	0.9619565217	0.1450242971635692	3.667042942564536
2023	492	16	476	0.0325203252	0.9674796748	0.15817411551580218	4.705679936595115
2024	456	25	431	0.0548245614	0.9451754386	0.27595366274400374	4.757441145706625
