period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	111	5	106	0.0450450450	0.9549549550	1.573593836547661	33.360189334810414
2001	120	2	118	0.0166666667	0.9833333333	0.6077612324911587	35.857912716978355
2002	296	8	288	0.0270270270	0.9729729730	1.3269491597674985	47.77016975162994
2003	415	8	407	0.0192771084	0.9807228916	1.1259219893690446	57.281281209150144
2004	1316	23	1293	0.0174772036	0.9825227964	0.9873225212645662	55.50469652152539
2005	2490	32	2458	0.0128514056	0.9871485944	0.7610423197559261	58.457563186252074
2006	3728	46	3682	0.0123390558	0.9876609442	0.8035931374403861	64.3223898272935
2007	5762	83	5679	0.0144047206	0.9855952794	0.9405426554905117	64.353514946152
2008	8259	122	8137	0.0147717641	0.9852282359	0.9806782668312224	65.40802505906275
2009	10109	142	9967	0.0140468889	0.9859531111	0.9278957986087117	65.12913679389457
2010	12639	146	12493	0.0115515468	0.9884484532	0.8448677895619281	72.29406366436417
2011	12899	176	12723	0.0136444686	0.9863555314	0.9347402938015146	67.57216339793563
2012	12871	169	12702	0.0131302929	0.9868697071	0.9278309735727661	69.73555636876493
2013	11345	146	11199	0.0128691053	0.9871308947	0.897576991526154	68.84907348014656
2014	9305	125	9180	0.0134336378	0.9865663622	0.9485845183873243	69.66404703036511
2015	8056	98	7958	0.0121648461	0.9878351539	0.8558385915663412	69.49758685392798
2016	6980	110	6870	0.0157593123	0.9842406877	0.9519733099916401	59.45506036038697
2017	6629	98	6531	0.0147835269	0.9852164731	0.99339488698638	66.20267353987803
2018	5872	77	5795	0.0131130790	0.9868869210	0.828001541072167	62.315180915755946
2019	6251	73	6178	0.0116781315	0.9883218685	0.7585974866771577	64.20020921495177
2020	6545	77	6468	0.0117647059	0.9882352941	0.7236859585271743	60.78962051628264
2021	6810	84	6726	0.0123348018	0.9876651982	0.7692589613036916	61.59566397295989
2022	6061	79	5982	0.0130341528	0.9869658472	0.8183513911372834	61.96681040231936
2023	6379	75	6304	0.0117573287	0.9882426713	0.7414411664803227	62.32060151322605
2024	5824	179	5645	0.0307348901	0.9692651099	1.9758282252470667	62.31033704759604
