period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	1	0	1	0.0000000000	1.0000000000	0.0	0.3147187673095322
2001	8	1	7	0.1250000000	0.8750000000	0.3038806162455793	2.127164313719055
2002	18	1	17	0.0555555556	0.9444444444	0.1658686449709373	2.8197669645059347
2003	19	0	19	0.0000000000	1.0000000000	0.0	2.6740647247514806
2004	25	0	25	0.0000000000	1.0000000000	0.0	1.0731766535484415
2005	51	1	50	0.0196078431	0.9803921569	0.02378257249237269	1.1891286246186346
2006	51	2	49	0.0392156863	0.9607843137	0.03493883206262548	0.8560013855343243
2007	79	2	77	0.0253164557	0.9746835443	0.022663678445554503	0.8725516201538482
2008	140	4	136	0.0285714286	0.9714285714	0.032153385797744995	1.0932151171233297
2009	176	8	168	0.0454545455	0.9545454545	0.05227581963992742	1.097792212438476
2010	137	8	129	0.0583941606	0.9416058394	0.046294125455448115	0.7464927729691009
2011	153	4	149	0.0261437908	0.9738562092	0.02124409758639806	0.7913426350933277
2012	142	6	136	0.0422535211	0.9577464789	0.03294074462388518	0.7466568781413976
2013	156	4	152	0.0256410256	0.9743589744	0.02459115045277134	0.934463717205311
2014	141	7	134	0.0496453901	0.9503546099	0.05312073302969016	1.0168826037112118
2015	112	3	109	0.0267857143	0.9732142857	0.026199140558153304	0.9519021069462367
2016	98	4	94	0.0408163265	0.9591836735	0.03461721127242327	0.8135044649019469
2017	95	2	93	0.0210526316	0.9789473684	0.02027336504053837	0.9427114743850341
2018	112	2	110	0.0178571429	0.9821428571	0.021506533534342	1.18285934438881
2019	94	2	92	0.0212765957	0.9787234043	0.02078349278567555	0.9560406681410755
2020	82	3	79	0.0365853659	0.9634146341	0.028195556825734065	0.7424829964109969
2021	98	3	95	0.0306122449	0.9693877551	0.027473534332274705	0.8699952538553656
2022	88	4	84	0.0454545455	0.9545454545	0.04143551347530549	0.8701457829814153
2023	91	4	87	0.0439560440	0.9560439560	0.039543528878950546	0.8600717531171743
2024	93	4	89	0.0430107527	0.9569892473	0.0441525860390406	0.9823950393686534
