period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	482	22	460	0.0456431535	0.9543568465	6.923812880809709	144.7706329623848
2001	587	31	556	0.0528109029	0.9471890971	9.420299103612958	168.9576226325421
2002	1113	71	1042	0.0637915544	0.9362084456	11.77667379293655	172.8351280597167
2003	1346	73	1273	0.0542347697	0.9457652303	10.274038152992532	179.1623365583492
2004	4394	162	4232	0.0368684570	0.9631315430	6.9541847149939	181.66734391268017
2005	7841	238	7603	0.0303532713	0.9696467287	5.660252253184701	180.81889865950956
2006	11353	302	11051	0.0266008984	0.9733991016	5.2757636414564475	193.0545165620371
2007	18238	505	17733	0.0276894396	0.9723105604	5.7225788075025115	200.947504937509
2008	26630	813	25816	0.0305294780	0.9694329703	6.535175663391669	207.5179519386462
2009	32738	955	31783	0.0291709940	0.9708290060	6.240425969516336	207.68529695197668
2010	38695	1087	37608	0.0280914847	0.9719085153	6.290214296259013	217.6286837660616
2011	43348	1278	42070	0.0294823291	0.9705176709	6.787489178854179	223.43479636494158
2012	42156	1086	41070	0.0257614574	0.9742385426	5.962274776923219	225.4793969504941
2013	36212	1022	35190	0.0282226886	0.9717773114	6.283038940683077	216.34064610825584
2014	30167	855	29312	0.0283422283	0.9716577717	6.488318105769299	222.439275223754
2015	26237	710	25527	0.0270610207	0.9729389793	6.200463265429614	222.92848700932646
2016	24038	699	23339	0.0290789583	0.9709210417	6.049357669855968	201.9827734717717
2017	23991	710	23281	0.0295944312	0.9704055688	7.197044589391121	235.99210575438684
2018	22387	673	21714	0.0300620896	0.9699379104	7.236948534306082	233.49643458235107
2019	23152	656	22496	0.0283344851	0.9716655149	6.816985633701581	233.7727268532786
2020	25251	674	24577	0.0266920122	0.9733079878	6.334601766848253	230.98740003535534
2021	27113	648	26464	0.0238999742	0.9760631431	5.934283415771336	242.35320418977258
2022	22925	519	22406	0.0226390403	0.9773609597	5.3762578734208875	232.10102873192372
2023	24809	571	24238	0.0230158410	0.9769841590	5.644838747470191	239.61401324200085
2024	23435	723	22711	0.0308512908	0.9691060380	7.980579926556588	250.68734538316275
