verb2	abs	ipm
_total_	68	0.0838192319830641
fortsätta	7	0.008628450351197773
ta	4	0.004930543057827299
köra	3	0.003697907293370475
göra	3	0.003697907293370475
vara	3	0.003697907293370475
åka	3	0.003697907293370475
spela	3	0.003697907293370475
springa	2	0.0024652715289136496
hålla	2	0.0024652715289136496
förflytta	2	0.0024652715289136496
arbeta	2	0.0024652715289136496
stå	2	0.0024652715289136496
jobba	2	0.0024652715289136496
ladda	2	0.0024652715289136496
delta	2	0.0024652715289136496
sitta	2	0.0024652715289136496
försöka	2	0.0024652715289136496
värma	1	0.0012326357644568248
vårda	1	0.0012326357644568248
älska	1	0.0012326357644568248
leva	1	0.0012326357644568248
förtränga	1	0.0012326357644568248
plocka	1	0.0012326357644568248
skjuta	1	0.0012326357644568248
sätta	1	0.0012326357644568248
agera	1	0.0012326357644568248
förlänga	1	0.0012326357644568248
se	1	0.0012326357644568248
dricka	1	0.0012326357644568248
bry	1	0.0012326357644568248
konfrontera	1	0.0012326357644568248
gå	1	0.0012326357644568248
pumpa	1	0.0012326357644568248
träna	1	0.0012326357644568248
slå	1	0.0012326357644568248
sluta	1	0.0012326357644568248
kämpa	1	0.0012326357644568248
upprepa	1	0.0012326357644568248
berätta	1	0.0012326357644568248
