period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2001	26	12	14	0.4615384615	0.5384615385	19.5391687060674	22.7956968237453
2002	747	341	406	0.4564926372	0.5435073628	19.568266652695346	23.298288155408535
2003	502	219	283	0.4362549801	0.5637450199	17.925418472577547	23.163896930317105
2004	541	219	322	0.4048059150	0.5951940850	15.86229729668066	23.322647166809006
2005	1128	507	621	0.4494680851	0.5505319149	17.18425740350006	21.04817326937581
2006	867	385	482	0.4440599769	0.5559400231	17.062734845277777	21.36165765045166
2007	896	399	497	0.4453125000	0.5546875000	16.199465027892515	20.178280999655588
2008	813	334	479	0.4108241082	0.5891758918	12.11821983785967	17.379123659684975
2009	762	303	459	0.3976377953	0.6023622047	11.703912339782422	17.729688989967432
2010	715	273	442	0.3818181818	0.6181818182	11.468864532418804	18.568637814392346
2011	902	310	592	0.3436807095	0.6563192905	11.801160495668537	22.53640972076056
2012	755	307	448	0.4066225166	0.5933774834	12.215482220484999	17.825850276147488
2013	684	251	433	0.3669590643	0.6330409357	11.08234411270117	19.11814741354425
