period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1880	141	140	1	0.9929078014	0.0070921986	13.490996831446665	0.0963642630817619
1881	134	130	4	0.9701492537	0.0298507463	13.058987446294914	0.4018149983475358
1882	156	153	3	0.9807692308	0.0192307692	15.552017330436252	0.30494151628306376
1883	157	156	1	0.9936305732	0.0063694268	15.285262684587918	0.09798245310633281
1884	138	134	4	0.9710144928	0.0289855072	13.248978864615902	0.3954919064064449
1885	169	164	5	0.9704142012	0.0295857988	16.34506098103056	0.4983250299094683
1886	183	178	5	0.9726775956	0.0273224044	17.067713179573055	0.47943014549362506
1887	162	160	2	0.9876543210	0.0123456790	15.504200475513827	0.19380250594392287
1888	149	146	3	0.9798657718	0.0201342282	15.153999929419728	0.311383560193556
1889	165	164	1	0.9939393939	0.0060606061	17.307097883563543	0.10553108465587527
