period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2006	1	1	0	1.0000000000	0.0000000000	360.88054853843374	0.0
2007	108	82	26	0.7592592593	0.2407407407	868.5796604065376	275.4033069581705
2008	466	403	63	0.8648068670	0.1351931330	860.8388800123038	134.57282739646436
2009	31055	26923	4131	0.8669457414	0.1330220576	2006.3063432978465	307.8427925626195
2010	64383	56123	8257	0.8717052638	0.1282481400	2442.24669463583	359.31135109684175
2011	98435	85265	13167	0.8662061259	0.1337633972	2473.5077356695306	381.970050496226
2012	251081	221727	29348	0.8830895209	0.1168865824	2897.1851478712706	383.47422605152303
2013	285481	258600	26879	0.9058396180	0.0941533762	2954.1943596684337	307.06028690459334
2014	164004	149939	14061	0.9142398966	0.0857357138	2787.553003877967	261.41152593740185
2015	1613939	1348681	265171	0.8356455851	0.1643005095	24109.641044450727	4740.318596760868
2016	3164806	2707743	456918	0.8555794573	0.1443747263	91881.7672101756	15504.585667893525
2017	2469159	2165848	303196	0.8771601991	0.1227932264	61472.599716774785	8605.519105554613
2018	89888	85214	4673	0.9480019580	0.0519869171	3197.5576474269988	175.34896714655298
2019	43641	41150	2490	0.9429206480	0.0570564378	3014.4969833785835	182.40820142436633
