period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	4	0	4	0.0000000000	1.0000000000	0.0	0.654887424851668
2001	8	1	7	0.1250000000	0.8750000000	0.1720913295569612	1.2046393068987284
2002	25	2	23	0.0800000000	0.9200000000	0.17454556625461695	2.0072740119280947
2003	20	0	20	0.0000000000	1.0000000000	0.0	1.5939535603224155
2004	63	4	59	0.0634920635	0.9365079365	0.08444298273641328	1.2455339953620959
2005	101	2	99	0.0198019802	0.9801980198	0.024882527410872126	1.2316851068381702
2006	137	3	134	0.0218978102	0.9781021898	0.02499769750374576	1.1165638218339773
2007	155	2	153	0.0129032258	0.9870967742	0.011757199049080094	0.8994257272546271
2008	252	8	244	0.0317460317	0.9682539683	0.03345803659383252	1.020470116111892
2009	336	16	320	0.0476190476	0.9523809524	0.05399772311850755	1.0799544623701511
2010	305	13	292	0.0426229508	0.9573770492	0.03643025093720113	0.8182794825894408
2011	315	11	304	0.0349206349	0.9650793651	0.029716325418163134	0.821251175192872
2012	279	11	268	0.0394265233	0.9605734767	0.030789806714273248	0.7501516544932029
2013	274	9	265	0.0328467153	0.9671532847	0.027905418453702535	0.821659543359019
2014	273	11	262	0.0402930403	0.9597069597	0.0396333213026987	0.9439936528460964
2015	216	7	209	0.0324074074	0.9675925926	0.029101663251517196	0.8688925170810134
2016	188	5	183	0.0265957447	0.9734042553	0.02247615573190677	0.8226272997877877
2017	162	6	156	0.0370370370	0.9629629630	0.03200214098590148	0.8320556656334384
2018	212	7	205	0.0330188679	0.9669811321	0.03681293953367924	1.0780932292006065
2019	200	4	196	0.0200000000	0.9800000000	0.021349847297885933	1.0461425175964107
2020	179	7	172	0.0391061453	0.9608938547	0.03158269663820061	0.7760319745386436
2021	207	5	202	0.0241545894	0.9758454106	0.02324579296244218	0.9391300356826642
2022	188	6	182	0.0319148936	0.9680851064	0.028428709410696924	0.8623375187911401
2023	185	8	177	0.0432432432	0.9567567568	0.041876592717315045	0.9265196138705953
2024	169	11	158	0.0650887574	0.9349112426	0.0631771941907628	0.9074542438309566
