period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	56	1	55	0.0178571429	0.9821428571	0.16050537363965678	8.827795550181122
2001	48	3	45	0.0625000000	0.9375000000	0.5095623623650828	7.643435435476241
2002	94	8	86	0.0851063830	0.9148936170	0.6929712789391302	7.44944124859565
2003	119	7	112	0.0588235294	0.9411764706	0.5464171195293693	8.74267391246991
2004	434	22	412	0.0506912442	0.9493087558	0.4625829965886817	8.662917936115312
2005	738	28	710	0.0379403794	0.9620596206	0.34824546101219184	8.830509904237722
2006	1149	42	1107	0.0365535248	0.9634464752	0.3498328382088092	9.220594092789328
2007	1683	67	1616	0.0398098633	0.9601901367	0.3948404815283575	9.52331668880337
2008	2161	98	2063	0.0453493753	0.9546506247	0.41072335822505485	8.646145796104982
2009	2570	112	2458	0.0435797665	0.9564202335	0.37890054685430374	8.3155137872132
2010	2980	135	2845	0.0453020134	0.9546979866	0.3791159566311565	7.989517752708446
2011	3325	179	3146	0.0538345865	0.9461654135	0.4845208998333757	8.515657826121787
2012	3149	139	3010	0.0441409971	0.9558590029	0.3897137232800811	8.439124511316864
2013	3005	113	2892	0.0376039933	0.9623960067	0.35100640104902336	8.983278865785623
2014	2552	130	2422	0.0509404389	0.9490595611	0.4694118458780231	8.745503774742861
2015	2121	97	2024	0.0457331447	0.9542668553	0.40424328087447436	8.434931963813776
2016	1804	89	1715	0.0493348115	0.9506651885	0.4008497022823954	7.7242386451045855
2017	1529	88	1441	0.0575539568	0.9424460432	0.47038585366715163	7.702568353799608
2018	1580	72	1508	0.0455696203	0.9544303797	0.37976668506249456	7.954002237142246
2019	1413	88	1325	0.0622788393	0.9377211607	0.4713354708896839	7.096812487827628
2020	1567	122	1445	0.0778557754	0.9221442246	0.5524308722080636	6.543136150333213
2021	1663	139	1524	0.0835838845	0.9164161155	0.6491255872053107	7.117031617992039
2022	1518	101	1417	0.0665349144	0.9334650856	0.48067229778229464	6.743689563935757
