period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	1	0	1	0.0000000000	1.0000000000	0.0	0.14610350001161523
2004	87	0	87	0.0000000000	1.0000000000	0.0	0.901937302232752
2005	208	0	208	0.0000000000	1.0000000000	0.0	0.8950773157457526
2006	500	0	500	0.0000000000	1.0000000000	0.0	1.0657723387294344
2007	618	0	618	0.0000000000	1.0000000000	0.0	0.973294988807588
2008	617	0	617	0.0000000000	1.0000000000	0.0	0.9907599479179495
2009	682	0	682	0.0000000000	1.0000000000	0.0	1.1494854738686364
2010	608	0	608	0.0000000000	1.0000000000	0.0	1.4753894818328765
2011	594	0	594	0.0000000000	1.0000000000	0.0	1.6467784028361472
2012	599	0	599	0.0000000000	1.0000000000	0.0	2.0623821644694615
2013	442	0	442	0.0000000000	1.0000000000	0.0	2.127413990974692
2014	343	0	343	0.0000000000	1.0000000000	0.0	2.4757638776363735
2015	187	0	187	0.0000000000	1.0000000000	0.0	2.105608517990415
2016	161	0	161	0.0000000000	1.0000000000	0.0	2.5172219019756583
2017	168	0	168	0.0000000000	1.0000000000	0.0	2.729377937239157
2018	114	0	114	0.0000000000	1.0000000000	0.0	2.0161815904722755
2019	94	0	94	0.0000000000	1.0000000000	0.0	2.0535673031014
2020	94	0	94	0.0000000000	1.0000000000	0.0	2.2539164976209314
2021	72	0	72	0.0000000000	1.0000000000	0.0	1.7685248122925836
2022	50	0	50	0.0000000000	1.0000000000	0.0	1.5149731614929576
2023	61	0	61	0.0000000000	1.0000000000	0.0	2.4861060296507675
