period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	150	27	123	0.1800000000	0.8200000000	3.9447945003136113	17.970730501428672
2004	3027	626	2401	0.2068054179	0.7931945821	6.48980173790463	24.89139612253836
2005	8533	1596	6937	0.1870385562	0.8129614438	6.867997095818371	29.85168913138599
2006	18995	3475	15520	0.1829428797	0.8170571203	7.407117754169571	33.08157339416165
2007	27998	4560	23437	0.1628687763	0.8370955068	7.181594092172494	36.91118875838744
2008	29403	4758	24644	0.1618202224	0.8381457674	7.64025256433323	39.57259020500801
2009	28688	4271	24416	0.1488775795	0.8510875627	7.198610643538044	41.152254149525845
2010	20777	3051	17726	0.1468450691	0.8531549309	7.403640310973858	43.01439795225259
2011	18690	2444	16244	0.1307651150	0.8691278759	6.775633697864552	45.03412184456292
2012	14955	2041	12913	0.1364760950	0.8634570378	7.027248744043693	44.460001485466044
2013	10676	1460	9215	0.1367553391	0.8631509929	7.027204585572511	44.35321250414431
2014	7048	1025	6023	0.1454313280	0.8545686720	7.398419750954178	43.47383625365562
2015	4398	671	3727	0.1525693497	0.8474306503	7.55541879984796	41.96579115802287
2016	3290	444	2846	0.1349544073	0.8650455927	6.941903878740324	44.496978465979645
2017	3513	517	2996	0.1471676630	0.8528323370	8.399335675908596	48.67390654743163
2018	3064	377	2686	0.1230417755	0.8766318538	6.667547891298666	47.504068000074845
2019	2508	369	2139	0.1471291866	0.8528708134	8.06134398770656	46.7295793758925
2020	2466	315	2151	0.1277372263	0.8722627737	7.553018050538227	51.57632325938961
2021	2249	297	1952	0.1320586928	0.8679413072	7.295164850706907	47.94667268882115
2022	1848	232	1616	0.1255411255	0.8744588745	7.029475469327323	48.96393257945239
2023	1281	164	1117	0.1280249805	0.8719750195	6.683957194470917	45.52426942819521
