period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	23	2	21	0.0869565217	0.9130434783	0.29220700002323047	3.06817350024392
2004	205	15	190	0.0731707317	0.9268292683	0.15550643141944	1.9697481313129068
2005	598	39	559	0.0652173913	0.9347826087	0.16782699670232862	2.40552028606671
2006	1314	106	1208	0.0806697108	0.9193302892	0.22594373581064015	2.5749059703703137
2007	1833	135	1698	0.0736497545	0.9263502455	0.21261298299194883	2.6741988527431784
2008	1934	155	1779	0.0801447777	0.9198552223	0.24889431430677822	2.8566644203339258
2009	2334	168	2166	0.0719794344	0.9280205656	0.2831577120380218	3.650711930204496
2010	1487	136	1351	0.0914593141	0.9085406859	0.3300213314626171	3.2783736676911452
2011	1634	124	1510	0.0758873929	0.9241126071	0.3437719224775796	4.18625486242859
2012	1409	115	1294	0.0816181689	0.9183818311	0.39594983124205024	4.455296361975766
2013	1196	92	1104	0.0769230769	0.9230769231	0.4428101519675829	5.313721823610994
2014	851	67	784	0.0787309048	0.9212690952	0.4836040227452975	5.658888863168855
2015	563	51	512	0.0905861456	0.9094138544	0.5742568685428404	5.765088562626163
2016	352	36	316	0.1022727273	0.8977272727	0.5628570712492155	4.940634292076447
2017	325	24	301	0.0738461538	0.9261538462	0.38991113389130805	4.890135470886823
2018	311	28	283	0.0900321543	0.9099678457	0.4952024959054712	5.005082369330299
2019	290	28	262	0.0965517241	0.9034482759	0.6117008987961617	5.72377269587837
2020	219	17	202	0.0776255708	0.9223744292	0.4076231963782535	4.843522686376895
2021	247	25	222	0.1012145749	0.8987854251	0.6140711153793693	5.4529515045688
2022	194	18	176	0.0927835052	0.9072164948	0.5453903381374647	5.33270552845521
2023	148	12	136	0.0810810811	0.9189189189	0.4890700386198232	5.542793771024662
