period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	136	0	136	0.0000000000	1.0000000000	0.0	19.870076001579672
2004	1990	0	1990	0.0000000000	1.0000000000	0.0	20.630519901645705
2005	5213	2	5210	0.0003836562	0.9994245156	0.008606512651401468	22.419965456900822
2006	10646	17	10629	0.0015968439	0.9984031561	0.036236259516800776	22.65618837671032
2007	15472	28	15444	0.0018097208	0.9981902792	0.044097507583515314	24.322925254278946
2008	15560	18	15542	0.0011568123	0.9988431877	0.028903855854980696	24.95687376100611
2009	16268	13	16255	0.0007991148	0.9992008852	0.021911013431513596	27.39719410225027
2010	11861	5	11856	0.0004215496	0.9995784504	0.01213313718612563	28.770094895741092
2011	11526	4	11522	0.0003470415	0.9996529585	0.011089416854115469	31.94306524827961
2012	10239	7	10232	0.0006836605	0.9993163395	0.02410129407560306	35.22920585451007
2013	7601	1	7600	0.0001315616	0.9998684384	0.004813153825734597	36.57996907558293
2014	5405	2	5403	0.0003700278	0.9996299722	0.014435940977471567	38.998694550639435
2015	3510	2	3507	0.0005698006	0.9991452991	0.02251987719775845	39.48860466626944
2016	2453	1	2452	0.0004076641	0.9995923359	0.01563491864581154	38.3368205195299
2017	2452	4	2448	0.0016313214	0.9983686786	0.06498518898188468	39.77093565691342
2018	2316	3	2313	0.0012953368	0.9987046632	0.0530574102755862	40.907263322476965
2019	1882	1	1881	0.0005313496	0.9994686504	0.02184646067129149	41.0931925226993
2020	1716	1	1715	0.0005827506	0.9994172494	0.023977835081073737	41.12198716404146
2021	1763	2	1761	0.0011344299	0.9988655701	0.049125689230349545	43.25516936732278
2022	1435	0	1435	0.0000000000	1.0000000000	0.0	43.47972973484788
2023	1005	3	1002	0.0029850746	0.9970149254	0.1222675096549558	40.83734822475523
