period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	3761	2418	1343	0.6429141186	0.3570858814	353.27826302808563	196.21700051559924
2004	43534	25712	17819	0.5906188267	0.4093122617	266.55875764377606	184.73127343086676
2005	107012	55950	51055	0.5228385602	0.4770960266	240.76719142295605	219.70275170865096
2006	229410	110537	118866	0.4818316551	0.5181378318	235.61455401227101	253.36818963082592
2007	324479	142157	182308	0.4381084754	0.5618483785	223.88462091249235	287.1188718762682
2008	327168	135367	191787	0.4137537901	0.5862034184	217.3682364178429	307.9657668255102
2009	328624	128079	200527	0.3897432932	0.6102019329	215.8723607149869	337.9807531062405
2010	248856	90474	158366	0.3635596490	0.6363760568	219.54669075550603	384.29528072359426
2011	219469	75981	143485	0.3462037919	0.6537825388	210.64624549813686	397.7912443281895
2012	179895	59741	120141	0.3320881625	0.6678395731	205.6907727672289	413.6505102195753
2013	129474	43030	86440	0.3323447179	0.6676243879	207.1100091213597	416.0490166964985
2014	88411	30695	57712	0.3471853050	0.6527694518	221.55560415174486	416.56351284591955
2015	58290	19079	39208	0.3273117173	0.6726368159	214.8283685280167	441.47967258485664
2016	42866	13158	29705	0.3069565623	0.6929734522	205.72425954158822	464.4352583738318
2017	38902	12184	26714	0.3131972649	0.6866999126	197.94488563882075	434.00358461551684
2018	35740	10576	25162	0.2959149412	0.7040290990	187.04505702486657	445.0101857847667
2019	27985	9106	18876	0.3253886010	0.6745041987	198.93387087278032	412.37379163129816
2020	28046	9576	18470	0.3414390644	0.6585609356	229.6117487363621	442.8706139474319
2021	26106	8338	17762	0.3193901785	0.6803799893	204.80499840132728	436.28524605473433
2022	20458	6756	13700	0.3302375599	0.6696646789	204.70317358092842	415.10264624907035
2023	14921	5038	9881	0.3376449300	0.6622210308	205.3279045472224	402.7084209668727
