period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	1832	1317	515	0.7188864629	0.2811135371	215.62168463241167	84.31675594965225
2001	2308	1651	656	0.7153379549	0.2842287695	284.1227850985429	112.89191218936655
2002	4263	2753	1510	0.6457893502	0.3542106498	240.26197194948023	131.7819025222358
2003	4652	2789	1863	0.5995270851	0.4004729149	222.2768239869608	148.476774144033
2004	19244	10939	8304	0.5684369154	0.4315111203	230.9304470384062	175.30363216079394
2005	37017	18887	18127	0.5102250317	0.4896939244	234.9781476045709	225.52278718843948
2006	60564	29468	31089	0.4865596724	0.5133247474	245.54405001346	259.0511392313173
2007	88338	37400	50930	0.4233738595	0.5765355793	219.85962221779772	299.39707378482456
2008	137107	54000	83092	0.3938529761	0.6060376203	225.84174700836954	347.5118970818415
2009	178611	64086	114501	0.3588020895	0.6410635403	216.2811302357922	386.4245809245146
2010	234408	80549	153827	0.3436273506	0.6562361353	225.7246371338934	431.07355468591066
2011	257403	85610	171759	0.3325913062	0.6672766052	231.2740562771769	464.0042124998438
2012	259123	85426	173665	0.3296735527	0.6702029538	239.11363894304606	486.10107118493306
2013	232044	79048	152966	0.3406595301	0.6592111841	245.09639088091978	474.2866932432291
2014	209392	75135	134240	0.3588245969	0.6410942156	270.7135996434788	483.67064106129766
2015	184136	70792	113322	0.3844549681	0.6154255550	294.3092778430579	471.12266899834736
2016	158012	60002	97988	0.3797306534	0.6201301167	269.722859245174	440.4787095716161
2017	143105	55981	87114	0.3911882883	0.6087418329	298.58530908862514	464.63908497430356
2018	156400	60549	95826	0.3871419437	0.6126982097	318.4266679749635	503.948106250621
2019	140124	53093	87016	0.3789001170	0.6209928349	283.3818606466645	464.4445781182106
2020	192057	70597	121439	0.3675835820	0.6323070755	318.5205192238641	547.9101567209207
2021	173732	59894	113820	0.3447493841	0.6551470080	278.4567047385024	529.1672309970338
2022	189985	65185	124785	0.3431060347	0.6568150117	308.8542371560465	591.2460839689693
2023	149460	50879	98564	0.3404188412	0.6594674160	266.329895108034	515.94056057368
2024	134816	45334	89464	0.3362657251	0.6636007596	260.3704474040037	513.825863734764
