period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	912	1	911	0.0010964912	0.9989035088	0.163721856212917	149.15061100996738
2001	1008	1	1007	0.0009920635	0.9990079365	0.1720913295569612	173.2959688638599
2002	1923	1	1922	0.0005200208	0.9994799792	0.08727278312730848	167.7382891706869
2003	2850	0	2850	0.0000000000	1.0000000000	0.0	227.13838234594417
2004	10509	8	10501	0.0007612523	0.9992387477	0.16888596547282655	221.68394042876895
2005	18474	3	18469	0.0001623904	0.9997293494	0.03732379111630819	229.77769937569863
2006	26060	6	26054	0.0002302379	0.9997697621	0.04999539500749152	217.09667025419733
2007	37437	17	37418	0.0004540962	0.9994924807	0.09993619191718078	219.96543700923945
2008	50466	21	50443	0.0004161217	0.9995442476	0.08782734605881036	210.96546748783675
2009	63456	45	63410	0.0007091528	0.9992750883	0.15186859627080251	213.99972643403524
2010	74332	41	74288	0.0005515794	0.9994080611	0.11489540680194203	208.1792678171383
2011	75387	40	75339	0.0005305955	0.9993632854	0.10805936515695685	203.52711278899932
2012	72404	41	72363	0.0005662671	0.9994337329	0.1147620068441094	202.54934393317777
2013	62479	50	62426	0.0008002689	0.9991517150	0.15503010252056965	193.5581835989816
2014	52540	41	52497	0.0007803578	0.9991815759	0.14772419758278607	189.1482244025249
2015	43245	40	43203	0.0009249624	0.9990287895	0.16629521858009827	179.6113082078996
2016	37068	24	37042	0.0006474587	0.9992985864	0.10788554751315249	166.51235212425811
2017	31720	29	31691	0.0009142497	0.9990857503	0.15467701476519047	169.02997499736728
2018	31439	28	31410	0.0008906136	0.9990775788	0.14725175813471697	165.1849186789807
2019	31756	37	31718	0.0011651341	0.9988033757	0.19748608750544488	169.2936141485865
2020	34510	36	34474	0.0010431759	0.9989568241	0.1624252969964603	155.54026912933256
2021	33691	14	33677	0.0004155412	0.9995844588	0.06508822029483811	156.56971391923307
2022	32416	15	32398	0.0004627345	0.9994447187	0.07107177352674231	153.50555458129315
2023	29525	15	29510	0.0005080440	0.9994919560	0.0785186113449657	154.47228138599587
2024	27300	16	27283	0.0005860806	0.9993772894	0.09189410064110953	156.69667173696195
