period	v1ipm	v1abs
2006	0	0
2007	180.07139301111147	17
2008	96.12344814033169	45
2009	180.33879399698358	2420
2010	207.440621373216	4767
2011	215.3096160691873	7422
2012	211.27145839672468	16169
2013	164.1828357971954	14372
2014	137.0360826174944	7371
2015	2802.3852702694517	156764
2016	9318.095890642448	274603
2017	5292.350540568264	186464
