period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	187	3	184	0.0160427807	0.9839572193	0.80281370146088	49.23924035626732
2004	2700	48	2652	0.0177777778	0.9822222222	0.7558755862799384	41.7621261419666
2005	9023	84	8939	0.0093095423	0.9906904577	0.5540514085833644	58.96030406341303
2006	16930	196	16734	0.0115770821	0.9884229179	0.6928321515631697	59.15231236866368
2007	23143	231	22912	0.0099814199	0.9900185801	0.625433256366145	62.03431502104378
2008	23498	246	23252	0.0104689761	0.9895310239	0.6726545628457233	63.5795280296291
2009	20289	162	20127	0.0079846222	0.9920153778	0.5076340913180397	63.06883553060609
2010	14768	128	14640	0.0086673889	0.9913326111	0.5735993453474822	65.60542512411827
2011	10188	107	10081	0.0105025520	0.9894974480	0.6464686342722966	60.90701216914974
2012	6521	52	6469	0.0079742371	0.9920257629	0.481207647596241	59.864082159616984
2013	3806	42	3764	0.0110352076	0.9889647924	0.6426121928594861	57.5902927124549
2014	2407	20	2387	0.0083090985	0.9916909015	0.4992298755132863	59.583085642510724
2015	1575	9	1566	0.0057142857	0.9942857143	0.3633947465071305	63.2306858922407
2016	1050	6	1044	0.0057142857	0.9942857143	0.3620086848296882	62.989511160365744
2017	730	6	724	0.0082191781	0.9917808219	0.45877069791792274	55.358330882096006
2018	545	4	541	0.0073394495	0.9926605505	0.38251555810310917	51.735229233445516
2019	402	0	402	0.0000000000	1.0000000000	0.0	53.19326303354034
2020	303	0	303	0.0000000000	1.0000000000	0.0	53.438597376147236
2021	286	2	284	0.0069930070	0.9930069930	0.38725174984543814	54.98974847805222
2022	211	0	211	0.0000000000	1.0000000000	0.0	61.0742703650852
2023	207	4	203	0.0193236715	0.9806763285	1.1267694505759482	57.18354961672937
