period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	220	24	196	0.1090909091	0.8909090909	6.42250961168704	52.45049516211083
2004	2509	194	2315	0.0773216421	0.9226783579	3.0549971612147515	36.45524962995953
2005	6270	496	5774	0.0791068581	0.9208931419	3.2715416506827233	38.084438490004125
2006	11417	872	10544	0.0763773320	0.9235350793	3.082396102872877	37.27154186776562
2007	14551	955	13596	0.0656312281	0.9343687719	2.585665626968262	36.811214517550255
2008	15657	1033	14624	0.0659768794	0.9340231206	2.8246022903237087	39.987399703479106
2009	13404	743	12661	0.0554312146	0.9445687854	2.328223023761133	39.67379771714631
2010	9826	558	9268	0.0567881132	0.9432118868	2.5005346461241804	41.53217759906613
2011	7231	335	6896	0.0463283087	0.9536716913	2.0239905839366292	41.663997214408944
2012	4647	223	4424	0.0479879492	0.9520120508	2.0636404887300337	40.9396660185725
2013	2703	136	2567	0.0503144654	0.9496855346	2.0808394816402407	39.27584521595954
2014	1511	77	1434	0.0509596294	0.9490403706	1.9220350207261525	35.794782074302624
2015	1063	50	1013	0.0470366886	0.9529633114	2.0188597028173914	40.90209757908035
2016	777	30	747	0.0386100386	0.9613899614	1.8100434241484409	45.07008126129618
2017	616	34	582	0.0551948052	0.9448051948	2.5997006215348955	44.500757698038505
2018	461	16	445	0.0347071584	0.9652928416	1.5300622324124367	42.554855838970894
2019	317	22	295	0.0694006309	0.9305993691	2.911074096362904	39.034857201229855
2020	247	10	237	0.0404858300	0.9595141700	1.7636500784207008	41.798506858570605
2021	202	10	192	0.0495049505	0.9504950495	1.936258749227191	37.17616798516206
2022	157	5	152	0.0318471338	0.9681528662	1.4472575915896966	43.99663078432678
2023	137	4	133	0.0291970803	0.9708029197	1.1267694505759482	37.46508423165027
