period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	2200	1439	761	0.6540909091	0.3459090909	385.0829721340688	203.64707560390994
2004	28245	17131	11112	0.6065144273	0.3934147637	269.76884726170056	174.98519822380575
2005	68424	35869	32552	0.5242166491	0.4757395066	236.58654731519877	214.7081125262581
2006	134943	64547	70393	0.4783278866	0.5216498818	228.16447391299954	248.8292532907459
2007	188244	80845	107393	0.4294691995	0.5704989269	218.8881022117792	290.7668991382226
2008	190526	77669	112850	0.4076556480	0.5923076116	212.37563919375808	308.5734447851215
2009	177377	66766	110603	0.3764073132	0.6235475851	209.21418358605086	346.5793419879577
2010	137734	47370	90360	0.3439237951	0.6560471634	212.27657022742366	404.9252878562382
2011	104414	32812	71599	0.3142490471	0.6857222212	198.24232549292145	432.5841845351604
2012	71763	20457	51300	0.2850633335	0.7148530580	189.30893936300583	474.72985234013777
2013	43958	11958	31999	0.2720323946	0.7279448565	182.96087148127938	489.59398950739757
2014	27684	8005	19679	0.2891561913	0.7108438087	199.81675767419284	491.21723601129804
2015	17934	4557	13377	0.2540983607	0.7459016393	183.99887331477706	540.1257248917649
2016	12001	2868	9132	0.2389800850	0.7609365886	173.04015134859094	550.9772183107854
2017	9256	2243	7013	0.2423292999	0.7576707001	171.50377923831675	536.2264840830653
2018	7412	1771	5641	0.2389368591	0.7610631409	169.35876335015158	539.4425658149097
2019	5579	1413	4165	0.2532711956	0.7465495609	186.97034991639924	551.1192550614315
2020	4170	1147	3023	0.2750599520	0.7249400480	202.29066399485436	533.1514187065778
2021	4034	990	3044	0.2454139812	0.7545860188	191.68961617349188	589.3971632647568
2022	2458	657	1801	0.2672904801	0.7327095199	190.16964753488614	521.3021844906087
2023	2568	662	1906	0.2577881620	0.7422118380	186.48034407031943	536.9056431994393
