period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	101	17	84	0.1683168317	0.8316831683	4.549277641611654	22.47878364090464
2004	1843	311	1532	0.1687466088	0.8312533912	4.8974439027721015	24.125029128768034
2005	5240	720	4520	0.1374045802	0.8625954198	4.749012073571695	29.813242461866754
2006	9521	1334	8187	0.1401113328	0.8598886672	4.71550046012892	28.93988175942689
2007	12260	1645	10615	0.1341761827	0.8658238173	4.453842886243759	28.740147256825235
2008	11382	1411	9971	0.1239676682	0.8760323318	3.8581934478671376	27.264384740384994
2009	8923	1232	7691	0.1380701558	0.8619298442	3.8605259290359566	24.100085162512613
2010	5732	688	5044	0.1200279135	0.8799720865	3.0830964812427166	22.60339920259922
2011	4038	503	3535	0.1245666171	0.8754333829	3.0390067573735062	21.357631982734286
2012	2608	329	2279	0.1261503067	0.8738496933	3.044563770368525	21.089850555227564
2013	1496	192	1304	0.1283422460	0.8716577540	2.9376557387862223	19.951578559256426
2014	908	129	779	0.1420704846	0.8579295154	3.2200326970606965	19.4450036512425
2015	579	73	506	0.1260794473	0.8739205527	2.9475351661133913	20.430860192512
2016	388	47	341	0.1211340206	0.8788659794	2.8357346978325575	20.57416025448728
2017	341	43	298	0.1260997067	0.8739002933	3.2878566684117794	22.785611329923494
2018	262	25	237	0.0954198473	0.9045801527	2.3907222381444324	22.66404681760922
2019	192	25	167	0.1302083333	0.8697916667	3.3080387458669365	22.097698822391134
2020	114	15	99	0.1315789474	0.8684210526	2.6454751176310514	17.460135776364936
2021	119	11	108	0.0924369748	0.9075630252	2.1298846241499096	20.91159449165366
2022	73	10	63	0.1369863014	0.8630136986	2.894515183179393	18.23544565403018
2023	71	6	65	0.0845070423	0.9154929577	1.6901541758639225	18.310003571859156
