period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	26	7	19	0.2692307692	0.7307692308	1.8732319700753868	5.084486775918907
2004	304	57	247	0.1875000000	0.8125000000	0.8976022587074269	3.889609787732183
2005	814	152	662	0.1867321867	0.8132678133	1.0025692155318022	4.366452767645087
2006	1514	287	1227	0.1895640687	0.8104359313	1.0145042219317844	4.337270663102088
2007	2025	442	1583	0.2182716049	0.7817283951	1.1967164472460439	4.285977683236396
2008	1949	385	1564	0.1975371986	0.8024628014	1.0527317345349738	4.276551773539477
2009	1602	337	1265	0.2103620474	0.7896379526	1.0560042516924653	3.963932873563705
2010	1234	306	928	0.2479740681	0.7520259319	1.3712609349713245	4.158595253769246
2011	775	165	610	0.2129032258	0.7870967742	0.9968908846255041	3.685475391645803
2012	497	122	375	0.2454728370	0.7545271630	1.1289871732065655	3.470247458626738
2013	254	74	180	0.2913385827	0.7086614173	1.1322214826571897	2.754052255112083
2014	116	32	84	0.2758620690	0.7241379310	0.7987678008212581	2.0967654771558024
2015	68	14	54	0.2058823529	0.7941176471	0.5652807167888696	2.180368479042783
2016	49	10	39	0.2040816327	0.7959183673	0.6033478080494803	2.3530564513929733
2017	31	8	23	0.2580645161	0.7419354839	0.6116942638905636	1.7586210086853704
2018	17	7	10	0.4117647059	0.5882352941	0.669402226680441	0.9562888952577729
2019	17	4	13	0.2352941176	0.7647058824	0.5292861993387098	1.7201801478508068
2020	11	1	10	0.0909090909	0.9090909091	0.17636500784207007	1.7636500784207008
2021	5	1	4	0.2000000000	0.8000000000	0.19362587492271907	0.7745034996908763
2022	7	3	4	0.4285714286	0.5714285714	0.868354554953818	1.1578060732717572
2023	4	2	2	0.5000000000	0.5000000000	0.5633847252879741	0.5633847252879741
