period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	7896	5	7889	0.0006332320	0.9991134752	0.7305175000580761	1152.6105115916325
2004	102750	34	102689	0.0003309002	0.9994063260	0.3524712871187771	1064.556588321768
2005	256430	91	256232	0.0003548727	0.9992278595	0.3915962464372326	1102.6317518363185
2006	554495	195	554079	0.0003516713	0.9992497678	0.41565458859836785	1181.0537374153594
2007	771199	261	770719	0.0003384340	0.9993775926	0.4110586248219864	1213.834069977688
2008	759038	252	758627	0.0003319992	0.9994585251	0.40465972156787294	1218.1975817217092
2009	740132	265	739735	0.0003580442	0.9994636092	0.446715807585699	1246.986105375121
2010	528365	178	528095	0.0003368883	0.9994889896	0.4319596846299229	1281.5491553631414
2011	475592	178	475364	0.0003742704	0.9995205975	0.493493325163154	1317.915511364368
2012	407236	157	407044	0.0003855258	0.9995285289	0.5406086708204053	1401.6020114994972
2013	308003	115	307857	0.0003733730	0.9995259786	0.5535159748657156	1481.771891080301
2014	209102	66	209026	0.0003156354	0.9996365410	0.47637575061209775	1508.7108734461262
2015	134709	56	134641	0.0004157109	0.9994952082	0.6305500863780429	1516.0338246433228
2016	99300	38	99259	0.0003826788	0.9995871098	0.5941227377525975	1551.8954954364494
2017	98166	41	98120	0.0004176599	0.9995314060	0.6660614496596767	1593.998766844085
2018	93758	30	93721	0.0003199727	0.9996053670	0.5305023277027467	1657.306955154304
2019	77308	32	77270	0.0004139287	0.9995084597	0.6991061534580827	1688.122889928314
2020	69476	23	69450	0.0003310496	0.9996257701	0.5514720912083048	1665.2059449746423
2021	66929	27	66900	0.0004034126	0.9995667050	0.6632218595763305	1643.3163853946855
2022	57162	11	57150	0.0001924355	0.9997900703	0.3332934492172437	1731.6109657059521
