verb2	abs	ipm
_total_	20401	25.147002230683686
öka	4006	4.9379388724140405
vara	2941	3.6251817832675224
minska	1426	1.7577386001154323
växa	1410	1.7380164278841232
stiga	1294	1.5950306792071316
gå	851	1.048973035552758
göra	685	0.8443554986529251
sjunka	540	0.6656233128066855
imponera	530	0.6532969551621173
hålla	494	0.6089220676416716
visa	484	0.5965957099971033
ha	483	0.5953630742326464
spela	433	0.5337312860098052
falla	405	0.4992174846050141
arbeta	402	0.4955195773116437
jobba	388	0.4782626766092481
strömma	386	0.4757974050803344
tappa	383	0.4720994977869639
ta	376	0.4634710474357662
vinna	321	0.39567608039064084
komma	311	0.38334972274607254
ligga	278	0.3426727425189973
ställa	274	0.33774219946117007
dominera	268	0.3303463848744291
driva	266	0.32788111334551545
övertyga	247	0.3044610338208358
satsa	247	0.3044610338208358
leverera	225	0.2773430470027856
imponera	6	0.00739581458674095
vara	5	0.006163178822284125
öka	5	0.006163178822284125
gå	4	0.004930543057827299
hålla	3	0.003697907293370475
visa	3	0.003697907293370475
göra	2	0.0024652715289136496
spela	2	0.0024652715289136496
jobba	2	0.0024652715289136496
satsa	2	0.0024652715289136496
ta	2	0.0024652715289136496
göra	1	0.0012326357644568248
ta	1	0.0012326357644568248
stiga	1	0.0012326357644568248
leverera	1	0.0012326357644568248
komma	1	0.0012326357644568248
sjunka	1	0.0012326357644568248
växa	1	0.0012326357644568248
vinna	1	0.0012326357644568248
arbeta	1	0.0012326357644568248
satsa	1	0.0012326357644568248
ha	1	0.0012326357644568248
