period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1870	14	7	7	0.5000000000	0.5000000000	7.153448626486767	7.153448626486767
1871	6	4	2	0.6666666667	0.3333333333	4.241799541037289	2.1208997705186445
1872	11	9	2	0.8181818182	0.1818181818	9.736171391233984	2.163593642496441
1873	9	7	2	0.7777777778	0.2222222222	7.645986457865699	2.1845675593902
1874	13	9	4	0.6923076923	0.3076923077	9.932733322664843	4.414548143406597
1875	7	5	2	0.7142857143	0.2857142857	5.198645440943907	2.079458176377563
1876	13	13	0	1.0000000000	0.0000000000	12.046138563952022	0.0
1877	25	24	1	0.9600000000	0.0400000000	20.627789586232325	0.8594912327596802
1878	19	19	0	1.0000000000	0.0000000000	17.26682515794601	0.0
1879	22	20	2	0.9090909091	0.0909090909	17.378534902615034	1.7378534902615037
