period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2004	1	0	1	0.0000000000	1.0000000000	0.0	2.236190961763371
2005	55	11	44	0.2000000000	0.8000000000	3.332680935792569	13.330723743170276
2006	44	12	32	0.2727272727	0.7272727273	2.8762417874308714	7.6699780998156575
2007	51	6	45	0.1176470588	0.8823529412	1.0842690273853828	8.132017705390371
2008	79	19	60	0.2405063291	0.7594936709	2.4695947395032474	7.798720230010256
2009	107	28	79	0.2616822430	0.7383177570	3.159919580046688	8.915487386560297
2010	77	19	58	0.2467532468	0.7532467532	1.9243756818873305	5.87440997628764
2011	91	23	68	0.2527472527	0.7472527473	2.465942122837369	7.290611493606134
2012	94	13	81	0.1382978723	0.8617021277	1.362314299532045	8.488266020161204
2013	129	26	103	0.2015503876	0.7984496124	1.862751869128212	7.379363173854071
2014	161	33	128	0.2049689441	0.7950310559	2.052813925792021	7.96242977276905
2015	154	20	134	0.1298701299	0.8701298701	1.041660698818913	6.979126682086718
2016	183	37	146	0.2021857923	0.7978142077	1.7033493695236455	6.721324539201412
2017	155	22	133	0.1419354839	0.8580645161	1.03924446927084	6.282705200591897
2018	165	28	137	0.1696969697	0.8303030303	1.4895862493314151	7.2883327199429955
2019	143	28	115	0.1958041958	0.8041958042	1.53412350921548	6.300864412849292
2020	142	27	115	0.1901408451	0.8098591549	1.687593555967759	7.1878984791219365
2021	115	18	97	0.1565217391	0.8434782609	1.203230915654716	6.484077712139303
2022	100	13	87	0.1300000000	0.8700000000	0.928809004646117	6.215875646477859
2023	72	11	61	0.1527777778	0.8472222222	1.4663730010336598	8.131704823913932
