period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1880	8	8	0	1.0000000000	0.0000000000	9.404528750819958	0.0
1881	8	8	0	1.0000000000	0.0000000000	9.356364023376875	0.0
1882	8	8	0	1.0000000000	0.0000000000	9.141666114357673	0.0
1883	9	9	0	1.0000000000	0.0000000000	10.633747734420968	0.0
1884	5	5	0	1.0000000000	0.0000000000	5.844446548445202	0.0
1885	9	9	0	1.0000000000	0.0000000000	10.52496170083381	0.0
1886	7	7	0	1.0000000000	0.0000000000	8.414938198289603	0.0
1887	8	8	0	1.0000000000	0.0000000000	9.734479892823376	0.0
1888	18	18	0	1.0000000000	0.0000000000	22.03039460108463	0.0
1889	13	13	0	1.0000000000	0.0000000000	16.244233297179502	0.0
