period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	96	21	75	0.2187500000	0.7812500000	3.438158980471257	12.279139215968776
2001	108	26	82	0.2407407407	0.7592592593	4.474374568480991	14.111489023670819
2002	186	44	142	0.2365591398	0.7634408602	3.8400024576015723	12.392735204077802
2003	381	101	280	0.2650918635	0.7349081365	5.208365563318255	14.439033244842687
2004	3300	631	2669	0.1912121212	0.8087878788	4.387176335022974	18.55685204148386
2005	8366	1355	7011	0.1619650968	0.8380349032	4.332397566366631	22.41656039689775
2006	16051	2542	13509	0.1583701950	0.8416298050	4.314658447139352	22.929473234620577
2007	21492	3243	18249	0.1508933557	0.8491066443	4.028245846226412	22.66773310138322
2008	20864	3139	17725	0.1504505368	0.8495494632	3.6421238436626635	20.56599080245961
2009	19248	3192	16056	0.1658354115	0.8341645885	3.5880580135429696	18.04820158691915
2010	14802	2528	12274	0.1707877314	0.8292122686	3.287639022052394	15.962215726531284
2011	13073	2269	10804	0.1735638339	0.8264361661	3.1045143144906686	14.782359036472977
2012	10693	2024	8669	0.1892827083	0.8107172917	3.1248941980532527	13.384242985634215
2013	8218	1657	6561	0.2016305670	0.7983694330	3.12475254911071	12.372662326321889
2014	6084	1271	4813	0.2089086128	0.7910913872	3.054647147181393	11.567283020758493
2015	4336	956	3380	0.2204797048	0.7795202952	2.9027178611890623	10.262747249810701
2016	3383	756	2627	0.2234702926	0.7765297074	2.6395047199825905	9.171929761103526
2017	3018	669	2349	0.2216699801	0.7783300199	2.686316066174172	9.43222188257568
2018	2775	621	2154	0.2237837838	0.7762162162	2.517298247270899	8.73149826831162
2019	2497	576	1921	0.2306768122	0.7693231878	2.4707353515366335	8.240073976218529
2020	2627	655	1972	0.2493338409	0.7506661591	2.487226525408908	7.488260623063155
2021	2661	673	1988	0.2529124389	0.7470875611	2.6309145730271344	7.7715574608884745
2022	2398	580	1818	0.2418682235	0.7581317765	2.376482944307651	7.449044815088464
2023	2073	534	1539	0.2575976845	0.7424023155	2.477109088261359	7.139084057742007
2024	1560	443	1117	0.2839743590	0.7160256410	2.54431791150072	6.415356901007459
