period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2001	1	1	0	1.0000000000	0.0000000000	1.62826405883895	0.0
2002	33	25	8	0.7575757576	0.2424242424	1.434623654889688	0.45907956956470014
2003	20	19	1	0.9500000000	0.0500000000	1.555173292141431	0.08185122590218058
2004	15	11	4	0.7333333333	0.2666666667	0.796736393897202	0.289722325053528
2005	28	24	4	0.8571428571	0.1428571429	0.8134559717633163	0.13557599529388606
2006	33	23	10	0.6969696970	0.3030303030	1.019332211536075	0.4431879180591631
2007	53	29	24	0.5471698113	0.4528301887	1.1774047263380525	0.9744039114521814
2008	46	37	9	0.8043478261	0.1956521739	1.3424375269485265	0.3265388579063983
2009	45	34	11	0.7555555556	0.2444444444	1.313310295553143	0.42489450738484036
2010	41	31	10	0.7560975610	0.2439024390	1.302325276575029	0.4201049279274287
2011	44	25	19	0.5681818182	0.4318181818	0.9517064915861723	0.723296933605491
2012	58	45	13	0.7758620690	0.2241379310	1.790542996488029	0.5172679767632083
2013	38	20	18	0.5263157895	0.4736842105	0.8830553077849538	0.7947497770064584
