period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1860	7	7	0	1.0000000000	0.0000000000	5.695645841486922	0.0
1861	10	10	0	1.0000000000	0.0000000000	6.563833278634723	0.0
1862	9	8	1	0.8888888889	0.1111111111	5.169037208668217	0.6461296510835272
1863	7	6	1	0.8571428571	0.1428571429	4.032396271646408	0.6720660452744013
1864	5	5	0	1.0000000000	0.0000000000	3.251901386740827	0.0
1865	7	7	0	1.0000000000	0.0000000000	4.508162672541876	0.0
1866	10	7	3	0.7000000000	0.3000000000	4.362210543961424	1.8695188045548956
1867	12	12	0	1.0000000000	0.0000000000	6.460181326522866	0.0
1868	11	11	0	1.0000000000	0.0000000000	6.427846834928219	0.0
1869	6	6	0	1.0000000000	0.0000000000	3.6122600104755542	0.0
