period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	1350	117	1233	0.0866666667	0.9133333333	17.094109501358982	180.14561551432158
2004	15822	1248	14574	0.0788775123	0.9211224877	12.938135094097408	151.0900487671279
2005	40273	2530	37742	0.0628212450	0.9371539245	10.887238504022855	162.4135002445971
2006	83435	4877	78558	0.0584526877	0.9415473123	10.395543391966905	167.44988677181385
2007	115994	6494	109499	0.0559856544	0.9440057244	10.227471937405301	172.45117796026224
2008	117762	6024	111734	0.0511540225	0.9488120107	9.673157092800206	179.41907945002293
2009	116000	5667	110332	0.0488534483	0.9511379310	9.551516393568273	185.96045645582754
2010	87485	4079	83406	0.0466251357	0.9533748643	9.89821331644129	202.39528802919884
2011	80393	3596	76796	0.0447302626	0.9552572985	9.969385751849808	212.90571418216288
2012	67887	2900	64987	0.0427180462	0.9572819538	9.984821831321268	223.75297115588802
2013	50103	2109	47994	0.0420932878	0.9579067122	10.150941418474265	231.0025047123062
2014	34529	1521	33008	0.0440499290	0.9559500710	10.978533113367128	238.25076989219073
2015	22819	853	21966	0.0373811298	0.9626188702	9.604727624843978	247.33581126298105
2016	16340	637	15703	0.0389840881	0.9610159119	9.959443177381951	245.5151274951786
2017	16532	551	15981	0.0333293008	0.9666706992	8.951709782254614	259.63207627987475
2018	15444	518	14926	0.0335405335	0.9664594665	9.161246174251216	263.97830192446656
2019	12040	414	11625	0.0343853821	0.9655315615	9.044434717914676	253.96510530376358
2020	11463	411	11052	0.0358544884	0.9641455116	9.854890218321305	265.003033316027
2021	11222	368	10854	0.0327927286	0.9672072714	9.039126818384316	266.605115453107
2022	9223	275	8948	0.0298167624	0.9701832376	8.332352388211266	271.1195969807797
2023	6993	238	6755	0.0340340340	0.9659659660	9.69988909929316	275.3056759064088
