period	username	total	v1abs	v2abs	v1rel	v2rel
2014	user00016672	1.0	0.0	1.0	0.0	1.0
2014	user00185639	1.0	1.0	0.0	1.0	0.0
2020	user00066789	1.0	0.0	1.0	0.0	1.0
2010	user00038200	1.0	1.0	0.0	1.0	0.0
2013	user00033049	1.0	0.0	1.0	0.0	1.0
2013	user00140181	1.0	1.0	0.0	1.0	0.0
2013	user00120958	1.0	0.0	1.0	0.0	1.0
2013	user00171362	1.0	0.0	1.0	0.0	1.0
2013	user00082781	1.0	0.0	1.0	0.0	1.0
2015	user00041501	1.0	0.0	1.0	0.0	1.0
2015	user00044657	1.0	0.0	1.0	0.0	1.0
2021	user00015915	1.0	0.0	1.0	0.0	1.0
2021	user00062125	1.0	0.0	1.0	0.0	1.0
2021	user00086181	1.0	0.0	1.0	0.0	1.0
2017	user00252536	1.0	0.0	1.0	0.0	1.0
2008	user00017290	1.0	1.0	0.0	1.0	0.0
2019	user00030374	1.0	0.0	1.0	0.0	1.0
2019	user00063271	1.0	0.0	1.0	0.0	1.0
2019	user00001886	1.0	0.0	1.0	0.0	1.0
2016	user00117661	1.0	0.0	1.0	0.0	1.0
2016	user00047377	1.0	0.0	1.0	0.0	1.0
2018	user00169186	1.0	0.0	1.0	0.0	1.0
