period	username	total	v1abs	v2abs	v1rel	v2rel
2022	user00130879	1.0	0.0	1.0	0.0	1.0
2022	user00263319	1.0	0.0	1.0	0.0	1.0
2022	user00014550	2.0	0.0	2.0	0.0	1.0
2022	user00010064	2.0	0.0	2.0	0.0	1.0
2022	user00331331	1.0	0.0	1.0	0.0	1.0
2022	user00002438	1.0	0.0	1.0	0.0	1.0
2022	user00005255	1.0	0.0	1.0	0.0	1.0
2022	user00392833	1.0	1.0	0.0	1.0	0.0
2022	user00382854	4.0	0.0	4.0	0.0	1.0
2022	user00142375	1.0	1.0	0.0	1.0	0.0
2022	user00391407	2.0	1.0	1.0	0.5	0.5
2022	user00013551	1.0	0.0	1.0	0.0	1.0
2022	user00067175	2.0	0.0	2.0	0.0	1.0
2022	user00382793	1.0	0.0	1.0	0.0	1.0
2022	user00060984	1.0	0.0	1.0	0.0	1.0
2022	user00251913	2.0	0.0	2.0	0.0	1.0
2022	user00273258	1.0	0.0	1.0	0.0	1.0
2022	user00383040	1.0	0.0	1.0	0.0	1.0
2022	user00123016	1.0	0.0	1.0	0.0	1.0
2022	user00120915	1.0	0.0	1.0	0.0	1.0
2022	user00284716	1.0	0.0	1.0	0.0	1.0
2021	user00056883	1.0	1.0	0.0	1.0	0.0
2021	user00079627	1.0	0.0	1.0	0.0	1.0
2021	user00263389	1.0	0.0	1.0	0.0	1.0
2021	user00040916	1.0	0.0	1.0	0.0	1.0
2021	user00140929	1.0	0.0	1.0	0.0	1.0
2021	user00010064	1.0	0.0	1.0	0.0	1.0
2021	user00094521	1.0	0.0	1.0	0.0	1.0
2021	user00056901	1.0	0.0	1.0	0.0	1.0
2011	user00080485	1.0	1.0	0.0	1.0	0.0
2011	user00172702	1.0	0.0	1.0	0.0	1.0
2011	user00032123	1.0	0.0	1.0	0.0	1.0
2011	user00022560	1.0	1.0	0.0	1.0	0.0
2009	user00052071	1.0	1.0	0.0	1.0	0.0
2009	user00014942	1.0	1.0	0.0	1.0	0.0
2009	user00053103	1.0	1.0	0.0	1.0	0.0
2009	user00003642	1.0	1.0	0.0	1.0	0.0
2015	user00019033	1.0	0.0	1.0	0.0	1.0
2015	user00063224	1.0	0.0	1.0	0.0	1.0
2015	user00081359	1.0	0.0	1.0	0.0	1.0
2015	user00126546	1.0	0.0	1.0	0.0	1.0
2015	user00031581	1.0	0.0	1.0	0.0	1.0
2015	user00080552	2.0	0.0	2.0	0.0	1.0
2015	user00063986	1.0	0.0	1.0	0.0	1.0
2015	user00002091	1.0	1.0	0.0	1.0	0.0
2015	user00038898	1.0	1.0	0.0	1.0	0.0
