period	username	total	v1abs	v2abs	v1rel	v2rel
2004	user00065269	30.0	12.0	18.0	0.4	0.6
2004	user00053789	3.0	3.0	0.0	1.0	0.0
2004	user00079288	5.0	5.0	0.0	1.0	0.0
2004	user00000154	5.0	5.0	0.0	1.0	0.0
2004	user00214052	6.0	6.0	0.0	1.0	0.0
2004	user00052071	30.0	25.0	5.0	0.8333333333333334	0.16666666666666666
2004	user00004320	12.0	10.0	2.0	0.8333333333333334	0.16666666666666666
2004	user00015831	2.0	2.0	0.0	1.0	0.0
2004	user00025448	2.0	1.0	1.0	0.5	0.5
2004	user00011726	1.0	1.0	0.0	1.0	0.0
2004	user00005932	2.0	0.0	2.0	0.0	1.0
2004	user00040488	2.0	2.0	0.0	1.0	0.0
2004	user00018577	1.0	1.0	0.0	1.0	0.0
2004	user00026598	2.0	2.0	0.0	1.0	0.0
2004	user00066904	2.0	2.0	0.0	1.0	0.0
2004	user00004265	2.0	1.0	1.0	0.5	0.5
2004	user00046573	1.0	1.0	0.0	1.0	0.0
2004	user00051857	6.0	0.0	6.0	0.0	1.0
2004	user00007592	1.0	0.0	1.0	0.0	1.0
2004	user00047512	5.0	5.0	0.0	1.0	0.0
2004	user00004304	11.0	1.0	10.0	0.09090909090909091	0.9090909090909091
2004	user00052957	6.0	6.0	0.0	1.0	0.0
2004	user00050290	24.0	10.0	14.0	0.4166666666666667	0.5833333333333334
2004	user00046385	11.0	4.0	7.0	0.36363636363636365	0.6363636363636364
2004	user00003988	7.0	7.0	0.0	1.0	0.0
2004	user00015799	1.0	1.0	0.0	1.0	0.0
2004	user00013292	5.0	5.0	0.0	1.0	0.0
2004	user00060893	1.0	0.0	1.0	0.0	1.0
2004	user00122459	1.0	1.0	0.0	1.0	0.0
2004	user00002695	3.0	3.0	0.0	1.0	0.0
2004	user00039777	4.0	4.0	0.0	1.0	0.0
2004	user00002559	12.0	12.0	0.0	1.0	0.0
2004	user00118150	3.0	3.0	0.0	1.0	0.0
2004	user00047661	12.0	11.0	1.0	0.9166666666666666	0.08333333333333333
2004	user00041818	1.0	1.0	0.0	1.0	0.0
2004	user00047212	12.0	12.0	0.0	1.0	0.0
2004	user00095728	1.0	0.0	1.0	0.0	1.0
2004	user00241395	2.0	2.0	0.0	1.0	0.0
2004	user00000703	1.0	1.0	0.0	1.0	0.0
2004	user00063491	5.0	5.0	0.0	1.0	0.0
2004	user00031916	1.0	0.0	1.0	0.0	1.0
2004	user00078203	2.0	2.0	0.0	1.0	0.0
2004	user00047005	3.0	3.0	0.0	1.0	0.0
2004	user00007663	1.0	0.0	1.0	0.0	1.0
2004	user00004327	9.0	9.0	0.0	1.0	0.0
2004	user00048326	3.0	2.0	1.0	0.6666666666666666	0.3333333333333333
2004	user00066097	4.0	4.0	0.0	1.0	0.0
2004	user00088066	1.0	1.0	0.0	1.0	0.0
2004	user00062881	1.0	1.0	0.0	1.0	0.0
2004	user00005733	1.0	1.0	0.0	1.0	0.0
2004	user00013730	1.0	0.0	1.0	0.0	1.0
2004	user00045452	9.0	9.0	0.0	1.0	0.0
2004	user00041471	16.0	12.0	4.0	0.75	0.25
2004	user00041983	2.0	2.0	0.0	1.0	0.0
2004	user00004243	1.0	1.0	0.0	1.0	0.0
2004	user00003976	5.0	0.0	5.0	0.0	1.0
2004	user00003537	4.0	4.0	0.0	1.0	0.0
2004	user00049947	1.0	0.0	1.0	0.0	1.0
2004	user00041204	2.0	0.0	2.0	0.0	1.0
2004	user00026001	1.0	1.0	0.0	1.0	0.0
2004	user00030136	1.0	1.0	0.0	1.0	0.0
2004	user00006553	6.0	1.0	5.0	0.16666666666666666	0.8333333333333334
2004	user00022268	6.0	0.0	6.0	0.0	1.0
2004	user00004306	1.0	1.0	0.0	1.0	0.0
2004	user00054430	8.0	8.0	0.0	1.0	0.0
2004	user00004228	3.0	3.0	0.0	1.0	0.0
2004	user00078468	1.0	0.0	1.0	0.0	1.0
2004	user00112052	1.0	1.0	0.0	1.0	0.0
2004	user00019929	2.0	2.0	0.0	1.0	0.0
2004	user00047133	4.0	4.0	0.0	1.0	0.0
2004	user00003546	1.0	1.0	0.0	1.0	0.0
2004	user00040579	2.0	2.0	0.0	1.0	0.0
2004	user00264025	1.0	1.0	0.0	1.0	0.0
2004	user00017165	4.0	0.0	4.0	0.0	1.0
2004	user00025624	4.0	1.0	3.0	0.25	0.75
2004	user00041331	1.0	1.0	0.0	1.0	0.0
2004	user00050526	7.0	7.0	0.0	1.0	0.0
2004	user00040995	2.0	1.0	1.0	0.5	0.5
2004	user00041982	2.0	0.0	2.0	0.0	1.0
2004	user00182128	2.0	2.0	0.0	1.0	0.0
2004	user00012803	2.0	0.0	2.0	0.0	1.0
2004	user00014469	1.0	1.0	0.0	1.0	0.0
2004	user00047872	1.0	1.0	0.0	1.0	0.0
2004	user00243199	1.0	1.0	0.0	1.0	0.0
2004	user00014365	13.0	13.0	0.0	1.0	0.0
2004	user00010682	5.0	4.0	1.0	0.8	0.2
2004	user00007094	19.0	1.0	18.0	0.05263157894736842	0.9473684210526315
2004	user00007331	2.0	2.0	0.0	1.0	0.0
2004	user00074204	3.0	0.0	3.0	0.0	1.0
2004	user00000276	15.0	3.0	12.0	0.2	0.8
2004	user00012773	5.0	2.0	3.0	0.4	0.6
2004	user00110746	2.0	2.0	0.0	1.0	0.0
2004	user00065667	4.0	4.0	0.0	1.0	0.0
2004	user00046727	4.0	1.0	3.0	0.25	0.75
2004	user00131184	1.0	0.0	1.0	0.0	1.0
2004	user00118114	2.0	0.0	2.0	0.0	1.0
2004	user00096049	1.0	0.0	1.0	0.0	1.0
2004	user00004266	1.0	1.0	0.0	1.0	0.0
2004	user00065930	1.0	0.0	1.0	0.0	1.0
2004	user00046384	2.0	1.0	1.0	0.5	0.5
2004	user00013014	1.0	0.0	1.0	0.0	1.0
2004	user00032013	3.0	0.0	3.0	0.0	1.0
2004	user00055396	1.0	0.0	1.0	0.0	1.0
2004	user00104176	1.0	1.0	0.0	1.0	0.0
2004	user00006360	5.0	3.0	2.0	0.6	0.4
2004	user00015381	2.0	0.0	2.0	0.0	1.0
2004	user00051372	2.0	1.0	1.0	0.5	0.5
2004	user00003813	1.0	0.0	1.0	0.0	1.0
2004	user00040304	2.0	0.0	2.0	0.0	1.0
2004	user00000155	1.0	1.0	0.0	1.0	0.0
2004	user00024607	3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
2004	user00009152	11.0	11.0	0.0	1.0	0.0
2004	user00002557	1.0	1.0	0.0	1.0	0.0
2004	user00004146	1.0	1.0	0.0	1.0	0.0
2004	user00050905	3.0	2.0	1.0	0.6666666666666666	0.3333333333333333
2004	user00068650	2.0	2.0	0.0	1.0	0.0
2004	user00015826	1.0	1.0	0.0	1.0	0.0
2004	user00037013	1.0	1.0	0.0	1.0	0.0
2004	user00009078	3.0	0.0	3.0	0.0	1.0
2004	user00003830	3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
2004	user00065301	2.0	0.0	2.0	0.0	1.0
2004	user00042288	1.0	0.0	1.0	0.0	1.0
2004	user00053755	1.0	0.0	1.0	0.0	1.0
2004	user00001398	4.0	3.0	1.0	0.75	0.25
2004	user00003867	3.0	3.0	0.0	1.0	0.0
2004	user00059433	1.0	1.0	0.0	1.0	0.0
2004	user00000295	2.0	0.0	2.0	0.0	1.0
2004	user00041294	1.0	0.0	1.0	0.0	1.0
2004	user00012754	2.0	0.0	2.0	0.0	1.0
2004	user00041020	1.0	1.0	0.0	1.0	0.0
2004	user00001686	4.0	3.0	1.0	0.75	0.25
2004	user00052143	2.0	0.0	2.0	0.0	1.0
2004	user00066660	1.0	1.0	0.0	1.0	0.0
2004	user00045315	6.0	0.0	6.0	0.0	1.0
2004	user00006505	1.0	1.0	0.0	1.0	0.0
2004	user00040475	9.0	0.0	9.0	0.0	1.0
2004	user00012392	1.0	1.0	0.0	1.0	0.0
2004	user00048565	1.0	1.0	0.0	1.0	0.0
2004	user00000647	5.0	4.0	1.0	0.8	0.2
2004	user00200778	2.0	0.0	2.0	0.0	1.0
2004	user00045725	4.0	0.0	4.0	0.0	1.0
2004	user00049915	2.0	1.0	1.0	0.5	0.5
2004	user00057585	1.0	1.0	0.0	1.0	0.0
2004	user00008794	1.0	0.0	1.0	0.0	1.0
2004	user00048057	4.0	4.0	0.0	1.0	0.0
2004	user00000684	1.0	0.0	1.0	0.0	1.0
2004	user00055324	2.0	0.0	2.0	0.0	1.0
2004	user00011554	1.0	1.0	0.0	1.0	0.0
2004	user00040459	1.0	1.0	0.0	1.0	0.0
2004	user00263892	2.0	2.0	0.0	1.0	0.0
2004	user00099128	1.0	1.0	0.0	1.0	0.0
2004	user00040699	2.0	0.0	2.0	0.0	1.0
2004	user00087099	1.0	1.0	0.0	1.0	0.0
2004	user00041894	1.0	0.0	1.0	0.0	1.0
2004	user00039780	1.0	0.0	1.0	0.0	1.0
2004	user00055664	2.0	0.0	2.0	0.0	1.0
2004	user00026684	2.0	2.0	0.0	1.0	0.0
2004	user00039776	1.0	0.0	1.0	0.0	1.0
2004	user00094365	3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
2004	user00070662	2.0	0.0	2.0	0.0	1.0
2004	user00066651	1.0	0.0	1.0	0.0	1.0
2004	user00078931	2.0	2.0	0.0	1.0	0.0
2004	user00048559	1.0	0.0	1.0	0.0	1.0
2004	user00045433	3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
2004	user00047817	1.0	1.0	0.0	1.0	0.0
2004	user00006552	1.0	0.0	1.0	0.0	1.0
2004	user00018801	2.0	0.0	2.0	0.0	1.0
2004	user00040392	2.0	2.0	0.0	1.0	0.0
2004	user00265133	1.0	1.0	0.0	1.0	0.0
2004	user00075471	1.0	0.0	1.0	0.0	1.0
2004	user00040323	1.0	1.0	0.0	1.0	0.0
2004	user00041042	1.0	0.0	1.0	0.0	1.0
2004	user00017200	1.0	1.0	0.0	1.0	0.0
2004	user00046052	1.0	0.0	1.0	0.0	1.0
2004	user00068374	1.0	0.0	1.0	0.0	1.0
2004	user00002446	2.0	1.0	1.0	0.5	0.5
2004	user00119020	1.0	0.0	1.0	0.0	1.0
2004	user00071070	2.0	1.0	1.0	0.5	0.5
2004	user00012422	3.0	0.0	3.0	0.0	1.0
2004	user00002797	1.0	0.0	1.0	0.0	1.0
2004	user00020528	2.0	1.0	1.0	0.5	0.5
2004	user00064577	2.0	2.0	0.0	1.0	0.0
2004	user00000260	5.0	5.0	0.0	1.0	0.0
2004	user00016042	3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
2004	user00005572	3.0	2.0	1.0	0.6666666666666666	0.3333333333333333
2004	user00050625	2.0	2.0	0.0	1.0	0.0
2004	user00083775	3.0	3.0	0.0	1.0	0.0
2004	user00003123	1.0	0.0	1.0	0.0	1.0
2004	user00004259	1.0	0.0	1.0	0.0	1.0
2004	user00052917	1.0	1.0	0.0	1.0	0.0
2004	user00084027	1.0	1.0	0.0	1.0	0.0
2004	user00055931	1.0	0.0	1.0	0.0	1.0
2004	user00041266	1.0	0.0	1.0	0.0	1.0
2004	user00046575	1.0	0.0	1.0	0.0	1.0
2004	user00013277	2.0	1.0	1.0	0.5	0.5
