period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2007	199	198	1	0.9949748744	0.0050251256	13101.303513531397	66.16819956328987
2008	1238	1226	12	0.9903069467	0.0096930533	11159.353012388157	109.22694628764917
2009	1645	1642	3	0.9981762918	0.0018237082	11443.784672855509	20.90825457890775
2010	2252	2246	6	0.9973357016	0.0026642984	11167.795379734876	29.833825591455593
2011	5594	5582	12	0.9978548445	0.0021451555	9762.376549309445	20.986836007114537
2012	6082	6065	17	0.9972048668	0.0027951332	9590.995059807325	26.883250785939744
2013	7659	7633	26	0.9966053010	0.0033946990	10000.733710320685	34.06512203174869
2014	10695	10670	25	0.9976624591	0.0023375409	10511.051873567905	24.627581709390594
2015	9373	9356	17	0.9981862797	0.0018137203	10211.744160663611	18.55490067670814
2016	8011	8001	10	0.9987517164	0.0012482836	10452.51103255289	13.064005789967366
2017	8537	8527	10	0.9988286283	0.0011713717	10056.349522715533	11.793537613129509
2018	9686	9663	23	0.9976254388	0.0023745612	11089.484785956762	26.395337894753755
2019	9448	9411	37	0.9960838273	0.0039161727	10513.274810814675	41.3336699606995
2020	9224	9202	22	0.9976149176	0.0023850824	9961.062874202882	23.81475583921576
2021	9554	9516	38	0.9960226083	0.0039773917	10875.565292820824	43.42911739461868
2022	5676	5646	30	0.9947145877	0.0052854123	11173.051691690265	59.3679686062182
2023	0	0	0	NaN	NaN	0.0	0.0
