verb2	abs	ipm
få	1748	7.27252908231542
ta	1268	5.2754959247002
göra	929	3.86509125713445
hitta	888	3.69451134158815
hålla	518	2.15513161592642
vara	444	1.84725567079408
komma	371	1.54354021140676
hjälpa	362	1.50609583970148
se	284	1.181577951589
skapa	278	1.15661503711881
lösa	272	1.13165212264862
stoppa	258	1.07340532221818
nå	208	0.865381034966595
påverka	195	0.811294720281182
rädda	194	0.807134234536151
lura	192	0.798813263046087
ha	173	0.719764033890485
undvika	167	0.694801119420295
locka	165	0.686480147930231
jobba	160	0.665677719205073
sätta	150	0.624072861754756
gå	145	0.603270433029597
sälja	135	0.56166557557928
bli	127	0.528381689619026
ge	126	0.524221203873995
tänka	119	0.495097803658773
bygga	114	0.474295374933614
fly	114	0.474295374933614
förklara	113	0.470134889188583
förstå	110	0.457653431953487
lära	109	0.453492946208456
lägga	106	0.441011488973361
slå	106	0.441011488973361
använda	101	0.420209060248202
skydda	95	0.395246145778012
dra	94	0.39108566003298
samla	93	0.386925174287949
driva	93	0.386925174287949
reda	93	0.386925174287949
släcka	90	0.374443717052853
hindra	87	0.361962259817758
visa	84	0.349480802582663
minska	81	0.336999345347568
dölja	80	0.332838859602536
prata	77	0.320357402367441
leva	77	0.320357402367441
utnyttja	76	0.31619691662241
utreda	74	0.307875945132346
fånga	74	0.307875945132346
vinna	73	0.303715459387314
bryta	71	0.295394487897251
köra	67	0.278752544917124
ringa	64	0.266271087682029
begränsa	64	0.266271087682029
följa	63	0.262110601936997
lugna	63	0.262110601936997
kartlägga	62	0.257950116191966
rekrytera	62	0.257950116191966
säga	62	0.257950116191966
ändra	61	0.253789630446934
utveckla	59	0.245468658956871
köpa	59	0.245468658956871
sprida	59	0.245468658956871
lyfta	57	0.237147687466807
etablera	57	0.237147687466807
hitta	57	0.237147687466807
spåra	56	0.232987201721775
informera	56	0.232987201721775
styra	55	0.228826715976744
vända	55	0.228826715976744
tysta	54	0.224666230231712
skaffa	53	0.22050574448668
spela	52	0.216345258741649
stötta	52	0.216345258741649
anpassa	51	0.212184772996617
hantera	50	0.208024287251585
fokusera	49	0.203863801506554
lokalisera	47	0.19554283001649
identifiera	46	0.191382344271458
övertyga	46	0.191382344271458
stjäla	46	0.191382344271458
arbeta	46	0.191382344271458
skrämma	44	0.183061372781395
förhindra	44	0.183061372781395
få	44	0.183061372781395
titta	44	0.183061372781395
föra	42	0.174740401291332
övertala	41	0.1705799155463
förmå	41	0.1705799155463
svara	41	0.1705799155463
spara	41	0.1705799155463
motverka	40	0.166419429801268
